
******************************************************************************

       Energy levels and statistical weights for Fe III

>> Data is from the Opacity Project
>>   All TOPbase data used
>>   Degeneracy number in term replaced by letter (ie 3F2e => b3Fe)
>>   Maximum energy included = Ionization energy =>   234391.
>>   Put into John`s format by create.f
>> Data is from NIST
>>   Maximum energy included = Ionization energy =>   247220.
>>   Put into John`s format by create.f
>>   Packed according to J states by pack.f
>> Data from the Opacity Project rewritten with NIST energies
>>   179 energies from NIST included
>>   533 energies from the Opacity Project scaled by  0.9642

  Config          Statistical   Energy    Ionization
                    Weight      (cm-1)    Energy(eV)
******************************************************************************

24-May-1996                             !Date                                   
712                                     !Number of energy levels                
247220.                                 !Ionization energy                      
3.0                                     !Screened nuclear charge                
17804                                   !Number of transitions                  

3d5(4D5)4f3Do        15.     219362.536      3.454     367
3d5(2D3)4d1Ge         9.     219396.662      3.450     368
3d5(2D3)5s3De        15.     219468.440      3.441     369
3d5(6S5)8p5Po        15.     219612.225      3.423     370
3d5(2D3)4d3Pe         9.     219974.644      3.378     371
3d5(4G5)5d3De        15.     220000.124      3.375     372
3d5(4G5)5d5De        25.     220088.853      3.364     373
3d5(2D3)5s1De         5.     220338.883      3.333     374
3d5(4G5)5d3Ge        27.     220452.864      3.319     375
3d5(4G5)5d3Fe        21.     220564.457      3.305     376
3d5(2H3)5p3Ho        33.     220958.159      3.256     377
3d5(2H3)5p3Go        27.     221079.307      3.241     378
3d5(2D3)4d1Fe         7.     221092.843      3.239     379
3d5(4G5)5d3He        33.     221301.808      3.213     380
3d5(2H3)5p1Go         9.     221321.716      3.211     381
3d5(2H3)5p3Io        39.     221418.634      3.199     382
3d5(2D3)4d1De         5.     221581.073      3.179     383
3d5(4P3)5d5Pe        15.     221631.921      3.172     384
3d5(4P3)5d5Fe        35.     221641.250      3.171     385
3d5(4G)5d5He         55.     221976.156      3.130     386
3d5(2H3)5p1Io        13.     222045.075      3.121     387
3d5(6S5)7f7Fo        49.     222059.294      3.119     388
3d5(2G5)5p3Fo        21.     222064.300      3.119     389
3d5(4G)5d5Fe         35.     222119.992      3.112     390
3d5(4G)5d5Ge         45.     222122.896      3.112     391
3d5(6S5)7f5Fo        35.     222163.720      3.106     392
3d5(4G)5d5Ie         65.     222195.692      3.102     393
3d5(6S5)7g7Ge        63.     222206.378      3.101     394
3d5(6S5)7g5Ge        45.     222208.995      3.101     395
3d5(6S5)7h7Ho        77.     222209.449      3.101     396
3d5(6S5)7h5Ho        55.     222209.449      3.101     397
3d5(6S5)7i5Ie        65.     222209.563      3.101     398
3d5(6S5)7i7Ie        91.     222209.563      3.101     399
3d5(2G5)5p3Ho        33.     222384.175      3.079     400
3d5(4P3)5d5De        25.     222392.707      3.078     401
3d5(2G5)5p3Go        27.     222485.074      3.067     402
3d5(2H3)5p1Ho        11.     222515.220      3.063     403
3d5(4P3)5d3De        15.     222526.026      3.062     404
3d5(4G)6s5Ge         45.     222686.394      3.042     405
3d5(2G5)5p1Go         9.     222693.471      3.041     406
3d5(2F5)5p3Fo        21.     222711.786      3.039     407
3d5(2G5)5p1Ho        11.     222998.672      3.003     408
3d5(2G5)5p1Fo         7.     223169.872      2.982     409
3d5(2D3)4d1Se         1.     223262.012      2.970     410
3d5(2F5)5p1Do         5.     223263.833      2.970     411
3d5(2F5)5p3Do        15.     223381.681      2.955     412
3d5(4P3)6s3Pe         9.     223414.784      2.951     413
3d5(4G)6s3Ge         27.     223422.727      2.950     414
3d5(6S5)8d7De        35.     223423.201      2.950     415
3d5(2F5)5p3Go        27.     223486.904      2.942     416
3d5(6S5)9s7Se         7.     223566.645      2.933     417
3d5(6S5)9s5Se         5.     223754.793      2.909     418
3d5(6S5)8d5De        25.     223886.747      2.893     419
3d5(4P3)5d3Fe        21.     223921.443      2.889     420
3d5(2F5)5p1Go         9.     224138.371      2.862     421
3d5(2F5)5p1Fo         7.     224465.413      2.821     422
3d5(4P3)5d3Pe         9.     224612.496      2.803     423
3d5(6S5)9p7Po        21.     225178.080      2.733     424
3d5(4D5)5d5Ge        45.     225329.145      2.714     425
3d5(6S5)9p5Po        15.     225384.202      2.707     426
3d5(4D5)5d5Pe        15.     225398.875      2.705     427
3d5(4D5)5d5Fe        35.     225473.612      2.696     428
3d5(4D5)5d5Se         5.     225621.833      2.678     429
3d5(4P)6s5Pe         15.     225818.483      2.653     430
3d5(4D5)5d3Se         3.     225958.885      2.636     431
3d5(4D5)5d3Ge        27.     226516.165      2.567     432
3d5(4D5)5d3Fe        21.     226730.249      2.540     433
3d5(4D5)5d5De        25.     226752.886      2.537     434
3d5(6S5)8f7Fo        49.     227000.073      2.507     435
3d5(4G5)6p5Go        45.     227037.498      2.502     436
3d5(6S5)8f5Fo        35.     227057.063      2.500     437
3d5(6S5)8g7Ge        63.     227103.930      2.494     438
3d5(6S5)8g5Ge        45.     227105.978      2.494     439
3d5(6S5)8k5Jo        75.     227106.433      2.494     440
3d5(6S5)8h5Ho        55.     227106.433      2.494     441
3d5(6S5)8h7Ho        77.     227106.433      2.494     442
3d5(6S5)8i7Ie        91.     227106.433      2.494     443
3d5(6S5)8i5Ie        65.     227106.433      2.494     444
3d5(6S5)8k7Jo       105.     227106.433      2.494     445
3d5(4D5)5d3De        15.     227123.610      2.492     446
3d5(4G5)6p5Ho        55.     227132.710      2.490     447
3d5(4G5)6p5Fo        35.     227441.893      2.452     448
3d5(2I5)4f3Jo        45.     227532.213      2.441     449
