**************************************************************************************************************************
**************************************************************************************************************************
 
Collision strengths (Omega[i,k]) for NIII. The collisional excitation rate
is defined by
 
           C(i,k)=8.63D-08 OMEGA(i,k) EXP(-U0) / Gi /sqrt(T_4).
 
	   We also use the same definition for the ionization collision strength.
	   For ionization of low lying levels we expect OMEGA(i,i) to be propotional to T.

 Reference: R.P. Stafford, K.L. Bell and A. Hibbert 1994, MNRAS,266 715
 
 [Reference] N\,{\sc iii} collision strengths for transitions amongst the first 20 levels are from \citep{SBH94_NIII_col}.

**************************************************************************************************************************
**************************************************************************************************************************
 
187                             !Number of transitions
20                              !Number of T values OMEGA tabulated at
1.0                             !Scaling factor for OMEGA (non-FILE values).
0.01                            !Value for OMEGA if f=0

2s_2p2_4Pe[5/2]-2s2_3p_2Po[1/2]        0.12645     0.15379     0.15436     0.14821     0.14042     0.12171     0.10661     0.09474     0.08527     0.07758     0.07122     0.06131     0.05396     0.04829     0.04378     0.03974     0.03227     0.02869     0.02591     0.01969
2s_2p2_4Pe[5/2]-2s2_3p_2Po[3/2]        0.29222     0.34586     0.34507     0.33122     0.31441     0.27469     0.24273     0.21753     0.19734     0.18086     0.16716     0.14569     0.12961     0.11711     0.10709     0.09805     0.08116     0.07297     0.06656     0.05199
2s_2p2_4Pe[5/2]-2s2_3d_2De[3/2]        0.08100     0.04753     0.03865     0.03474     0.03264     0.03034     0.02958     0.02938     0.02942     0.02959     0.02980     0.03031     0.03083     0.03133     0.03179     0.03226     0.03325     0.03377     0.03419     0.03506
2s_2p2_4Pe[5/2]-2s2_3d_2De[5/2]        0.17802     0.10062     0.08159     0.07370     0.06973     0.06599     0.06537     0.06579     0.06663     0.06763     0.06868     0.07076     0.07269     0.07443     0.07597     0.07748     0.08050     0.08200     0.08312     0.08494
2s_2p2_2De[5/2]-2s_2p2_2De[3/2]        0.80070     0.88168     0.95526     1.01673     1.06838     1.16700     1.23653     1.28726     1.32494     1.35312     1.37414     1.40072     1.41307     1.41599     1.41241     1.40315     1.36377     1.32977     1.29347     1.16496
2s_2p2_2De[5/2]-2s_2p2_2Se[1/2]        0.87183     0.81094     0.80072     0.80138     0.80536     0.81811     0.82973     0.83918     0.84665     0.85247     0.85695     0.86280     0.86560     0.86625     0.86534     0.86300     0.85268     0.84343     0.83324     0.79486
2s_2p2_2De[5/2]-2s_2p2_2Pe[1/2]        0.48121     0.58179     0.63408     0.66615     0.68737     0.71619     0.72798     0.73173     0.73116     0.72808     0.72349     0.71188     0.69883     0.68539     0.67206     0.65765     0.62286     0.60114     0.58121     0.52281
2s_2p2_2De[5/2]-2s_2p2_2Pe[3/2]        1.20570     1.99220     2.43051     2.69223     2.85446     3.03969     3.07956     3.05942     3.01237     2.95323     2.88921     2.75954     2.63649     2.52332     2.42029     2.31679     2.09244     1.96657     1.85878     1.57765
2s_2p2_2De[5/2]-2p3_4So[3/2]           0.29942     0.31950     0.31149     0.29831     0.28466     0.25448     0.23058     0.21153     0.19601     0.18310     0.17217     0.15460     0.14101     0.13014     0.12120     0.11293     0.09690     0.08879     0.08226     0.06668
2s_2p2_2De[5/2]-2p3_2Do[5/2]           5.58473     5.43554     5.39617     5.38810     5.39275     5.42492     5.46592     5.50798     5.54897     5.58827     5.62576     5.69558     5.75933     5.81797     5.87232     5.92844     6.05784     6.13662     6.20861     6.42224
2s_2p2_2De[5/2]-2p3_2Do[3/2]           1.16601     1.05651     1.00592     0.97500     0.95353     0.91953     0.89890     0.88468     0.87413     0.86590     0.85925     0.84910     0.84164     0.83586     0.83124     0.82706     0.81919     0.81533     0.81227     0.80522
2s_2p2_2De[5/2]-2s2_3s_2Se[1/2]        0.82284     0.66415     0.56719     0.50103     0.45238     0.37156     0.32084     0.28543     0.25901     0.23839     0.22176     0.19640     0.17782     0.16351     0.15208     0.14178     0.12241     0.11290     0.10537     0.08783
2s_2p2_2De[5/2]-2p3_2Po[1/2]           0.07168     0.09278     0.10085     0.10438     0.10594     0.10646     0.10539     0.10399     0.10260     0.10131     0.10016     0.09823     0.09674     0.09559     0.09471     0.09398     0.09294     0.09273     0.09281     0.09442
2s_2p2_2De[5/2]-2p3_2Po[3/2]           2.50261     2.61344     2.66006     2.68806     2.70817     2.74413     2.77165     2.79563     2.81767     2.83847     2.85838     2.89625     2.93217     2.96659     2.99976     3.03537     3.12300     3.18025     3.23524     3.41388
2s_2p2_2De[5/2]-2s2_3p_2Po[1/2]        0.14282     0.17745     0.18425     0.18289     0.17871     0.16570     0.15355     0.14322     0.13451     0.12712     0.12078     0.11049     0.10248     0.09605     0.09076     0.08588     0.07646     0.07174     0.06797     0.05919
2s_2p2_2De[5/2]-2s2_3p_2Po[3/2]        0.35297     0.44473     0.46392     0.46154     0.45169     0.41987     0.38991     0.36442     0.34297     0.32481     0.30927     0.28411     0.26461     0.24902     0.23627     0.22455     0.20212     0.19101     0.18222     0.16221
2s_2p2_2De[5/2]-2s2_3d_2De[3/2]        0.29042     0.16947     0.13770     0.12384     0.11649     0.10860     0.10623     0.10581     0.10625     0.10710     0.10814     0.11043     0.11274     0.11492     0.11695     0.11900     0.12345     0.12588     0.12788     0.13237
2s_2p2_2De[5/2]-2s2_3d_2De[5/2]        1.01610     0.65316     0.53844     0.48174     0.44787     0.40304     0.38110     0.36836     0.36024     0.35474     0.35087     0.34600     0.34328     0.34171     0.34082     0.34029     0.34004     0.34025     0.34055     0.34136
2s_2p2_2De[3/2]-2s_2p2_2Se[1/2]        0.58123     0.54063     0.53382     0.53426     0.53691     0.54541     0.55316     0.55946     0.56444     0.56832     0.57131     0.57521     0.57708     0.57751     0.57691     0.57534     0.56846     0.56229     0.55550     0.52992
2s_2p2_2De[3/2]-2s_2p2_2Pe[1/2]        0.48061     0.85258     1.06806     1.19828     1.27910     1.37008     1.38751     1.37484     1.34897     1.31742     1.28381     1.21679     1.15414     1.09721     1.04590     0.99484     0.88576     0.82552     0.77448     0.64385
2s_2p2_2De[3/2]-2s_2p2_2Pe[3/2]        0.65248     0.86541     0.97483     1.03992     1.08139     1.13349     1.15080     1.15269     1.14687     1.13694     1.12478     1.09756     1.06942     1.04192     1.01563     0.98808     0.92443     0.88631     0.85222     0.75651
2s_2p2_2De[3/2]-2p3_4So[3/2]           0.19961     0.21300     0.20767     0.19887     0.18978     0.16966     0.15372     0.14102     0.13067     0.12207     0.11478     0.10307     0.09401     0.08676     0.08080     0.07529     0.06460     0.05920     0.05484     0.04446
2s_2p2_2De[3/2]-2p3_2Do[5/2]           1.17059     1.05734     1.00592     0.97477     0.95327     0.91938     0.89886     0.88470     0.87416     0.86590     0.85919     0.84885     0.84113     0.83506     0.83011     0.82556     0.81665     0.81206     0.80827     0.79875
2s_2p2_2De[3/2]-2p3_2Do[3/2]           3.33311     3.27151     3.26242     3.26740     3.27764     3.31031     3.34443     3.37717     3.40801     3.43699     3.46425     3.51436     3.55959     3.60089     3.63897     3.67815     3.76809     3.82266     3.87246     4.02001
2s_2p2_2De[3/2]-2s2_3s_2Se[1/2]        0.54839     0.44270     0.37810     0.33401     0.30158     0.24771     0.21390     0.19029     0.17268     0.15893     0.14784     0.13093     0.11854     0.10900     0.10138     0.09451     0.08160     0.07526     0.07023     0.05854
2s_2p2_2De[3/2]-2p3_2Po[1/2]           1.36018     1.41074     1.43298     1.44700     1.45750     1.47721     1.49289     1.50672     1.51948     1.53151     1.54299     1.56471     1.58516     1.60461     1.62326     1.64317     1.69177     1.72326     1.75335     1.85026
2s_2p2_2De[3/2]-2p3_2Po[3/2]           0.35538     0.39344     0.40765     0.41462     0.41854     0.42313     0.42505     0.42619     0.42709     0.42793     0.42881     0.43071     0.43285     0.43519     0.43769     0.44061     0.44867     0.45449     0.46042     0.48146
2s_2p2_2De[3/2]-2s2_3p_2Po[1/2]        0.13324     0.16846     0.17583     0.17493     0.17118     0.15911     0.14778     0.13817     0.13011     0.12329     0.11748     0.10809     0.10083     0.09505     0.09033     0.08601     0.07780     0.07376     0.07058     0.06347
2s_2p2_2De[3/2]-2s2_3p_2Po[3/2]        0.19794     0.24662     0.25629     0.25447     0.24872     0.23068     0.21383     0.19950     0.18743     0.17720     0.16843     0.15420     0.14313     0.13425     0.12696     0.12024     0.10729     0.10081     0.09565     0.08367
2s_2p2_2De[3/2]-2s2_3d_2De[3/2]        0.42003     0.24686     0.20081     0.18051     0.16959     0.15751     0.15347     0.15230     0.15239     0.15309     0.15410     0.15649     0.15895     0.16130     0.16346     0.16563     0.17017     0.17252     0.17435     0.17777
2s_2p2_2De[3/2]-2s2_3d_2De[5/2]        0.29042     0.16947     0.13770     0.12384     0.11649     0.10860     0.10623     0.10581     0.10625     0.10710     0.10814     0.11043     0.11274     0.11492     0.11695     0.11900     0.12345     0.12588     0.12788     0.13237
2s_2p2_2Se[1/2]-2s_2p2_2Pe[1/2]        0.16394     0.11210     0.10601     0.10784     0.11214     0.12560     0.13909     0.15138     0.16227     0.17181     0.18009     0.19338     0.20300     0.20971     0.21408     0.21676     0.21626     0.21183     0.20545     0.17682
2s_2p2_2Se[1/2]-2s_2p2_2Pe[3/2]        0.32788     0.22420     0.21202     0.21569     0.22427     0.25121     0.27817     0.30275     0.32454     0.34362     0.36019     0.38676     0.40601     0.41942     0.42816     0.43353     0.43252     0.42366     0.41089     0.35365
2s_2p2_2Se[1/2]-2p3_2Do[5/2]           0.34302     0.25666     0.21525     0.19461     0.18223     0.16438     0.15310     0.14430     0.13691     0.13056     0.12507     0.11615     0.10943     0.10441     0.10071     0.09782     0.09450     0.09458     0.09593     0.10581
2s_2p2_2Se[1/2]-2p3_2Do[3/2]           0.20978     0.17021     0.14353     0.12976     0.12147     0.10955     0.10205     0.09619     0.09127     0.08704     0.08338     0.07743     0.07295     0.06961     0.06715     0.06522     0.06300     0.06306     0.06396     0.07056
2s_2p2_2Se[1/2]-2s2_3s_2Se[1/2]        0.34522     0.43551     0.45722     0.45800     0.45114     0.42535     0.39969     0.37731     0.35820     0.34184     0.32773     0.30468     0.28664     0.27212     0.26018     0.24917     0.22801     0.21750     0.20920     0.19043
2s_2p2_2Se[1/2]-2p3_2Po[1/2]           0.51152     0.56116     0.58203     0.59383     0.60160     0.61355     0.62108     0.62685     0.63175     0.63618     0.64031     0.64803     0.65531     0.66233     0.66915     0.67654     0.69508     0.70745     0.71950     0.75970
2s_2p2_2Se[1/2]-2p3_2Po[3/2]           1.02382     1.12239     1.16400     1.18759     1.20316     1.22710     1.24218     1.25368     1.26342     1.27217     1.28031     1.29547     1.30973     1.32342     1.33671     1.35109     1.38708     1.41105     1.43438     1.51207
2s_2p2_2Se[1/2]-2s2_3p_2Po[1/2]        0.07796     0.11136     0.12069     0.12183     0.11985     0.11124     0.10252     0.09502     0.08872     0.08343     0.07894     0.07178     0.06633     0.06207     0.05865     0.05556     0.04984     0.04713     0.04507     0.04074
2s_2p2_2Se[1/2]-2s2_3p_2Po[3/2]        0.15650     0.22291     0.24140     0.24361     0.23963     0.22242     0.20501     0.19002     0.17742     0.16683     0.15784     0.14349     0.13258     0.12402     0.11713     0.11092     0.09940     0.09392     0.08973     0.08089
2s_2p2_2Se[1/2]-2s2_3d_2De[3/2]        0.51284     0.23889     0.17297     0.14454     0.12905     0.11074     0.10313     0.09947     0.09767     0.09688     0.09667     0.09725     0.09849     0.10004     0.10173     0.10367     0.10866     0.11194     0.11502     0.12437
2s_2p2_2Se[1/2]-2s2_3d_2De[5/2]        0.37579     0.22225     0.18089     0.16259     0.15276     0.14205     0.13873     0.13809     0.13865     0.13981     0.14127     0.14460     0.14805     0.15143     0.15465     0.15803     0.16579     0.17039     0.17446     0.18542
2s_2p2_2Pe[1/2]-2s_2p2_2Pe[3/2]        1.04482     1.16246     1.23294     1.28042     1.31433     1.36576     1.39131     1.40319     1.40698     1.40564     1.40090     1.38520     1.36486     1.34230     1.31878     1.29237     1.22543     1.18185     1.14086     1.01655
2s_2p2_2Pe[1/2]-2p3_4So[3/2]           0.27851     0.32662     0.33876     0.34016     0.33747     0.32548     0.31260     0.30083     0.29041     0.28122     0.27308     0.25932     0.24812     0.23879     0.23089     0.22339     0.20830     0.20040     0.19390     0.17803
2s_2p2_2Pe[1/2]-2p3_2Do[5/2]           0.74068     0.63218     0.56437     0.51652     0.48023     0.41726     0.37556     0.34516     0.32167     0.30277     0.28712     0.26248     0.24371     0.22880     0.21656     0.20524     0.18313     0.17182     0.16260     0.14012
2s_2p2_2Pe[1/2]-2p3_2Do[3/2]           4.36071     4.06932     3.98070     3.94688     3.93503     3.94144     3.96490     3.99232     4.01997     4.04661     4.07183     4.11783     4.15838     4.19430     4.22632     4.25809     4.32615     4.36406     4.39636     4.47937
2s_2p2_2Pe[1/2]-2s2_3s_2Se[1/2]        0.06838     0.10309     0.11230     0.11241     0.10910     0.09727     0.08604     0.07669     0.06903     0.06272     0.05747     0.04926     0.04317     0.03849     0.03479     0.03149     0.02546     0.02262     0.02043     0.01562
2s_2p2_2Pe[1/2]-2p3_2Po[1/2]           1.82711     1.81102     1.81471     1.82279     1.83205     1.85540     1.87691     1.89635     1.91400     1.93015     1.94504     1.97176     1.99530     2.01638     2.03552     2.05493     2.09852     2.12439     2.14765     2.21476
2s_2p2_2Pe[1/2]-2p3_2Po[3/2]           0.94102     0.94123     0.94581     0.95103     0.95621     0.96815     0.97862     0.98791     0.99626     1.00387     1.01087     1.02342     1.03449     1.04443     1.05347     1.06268     1.08350     1.09596     1.10723     1.14016
2s_2p2_2Pe[1/2]-2s2_3p_2Po[1/2]        0.03273     0.03975     0.04188     0.04248     0.04246     0.04152     0.04029     0.03911     0.03805     0.03711     0.03628     0.03488     0.03374     0.03281     0.03203     0.03131     0.02990     0.02920     0.02865     0.02746
2s_2p2_2Pe[1/2]-2s2_3p_2Po[3/2]        0.04675     0.06005     0.06300     0.06281     0.06150     0.05713     0.05298     0.04943     0.04645     0.04393     0.04178     0.03830     0.03562     0.03348     0.03173     0.03013     0.02709     0.02559     0.02441     0.02176
2s_2p2_2Pe[1/2]-2s2_3d_2De[3/2]        0.35885     0.20987     0.16991     0.15193     0.14194     0.12996     0.12485     0.12222     0.12071     0.11977     0.11913     0.11828     0.11767     0.11710     0.11651     0.11581     0.11371     0.11208     0.11034     0.10388
2s_2p2_2Pe[1/2]-2s2_3d_2De[5/2]        0.38430     0.22433     0.18152     0.16228     0.15160     0.13879     0.13331     0.13049     0.12885     0.12781     0.12710     0.12613     0.12541     0.12473     0.12404     0.12321     0.12080     0.11893     0.11697     0.10975
2s_2p2_2Pe[3/2]-2p3_4So[3/2]           0.55701     0.65324     0.67753     0.68032     0.67495     0.65095     0.62519     0.60166     0.58083     0.56244     0.54616     0.51864     0.49623     0.47759     0.46178     0.44678     0.41660     0.40079     0.38781     0.35606
2s_2p2_2Pe[3/2]-2p3_2Do[5/2]           8.52676     7.84724     7.61824     7.51466     7.46319     7.42526     7.43563     7.46177     7.49335     7.52640     7.55921     7.62156     7.67832     7.72954     7.77575     7.82195     7.92179     7.97761     8.02521     8.14680
2s_2p2_2Pe[3/2]-2p3_2Do[3/2]           1.84303     1.58913     1.47503     1.40641     1.35932     1.28584     1.24204     1.21229     1.19050     1.17373     1.16037     1.14030     1.12590     1.11505     1.10659     1.09914     1.08587     1.07986     1.07543     1.06689
2s_2p2_2Pe[3/2]-2s2_3s_2Se[1/2]        0.13677     0.20617     0.22460     0.22481     0.21820     0.19453     0.17209     0.15338     0.13807     0.12545     0.11494     0.09852     0.08634     0.07698     0.06958     0.06298     0.05092     0.04523     0.04086     0.03125
2s_2p2_2Pe[3/2]-2p3_2Po[1/2]           0.93912     0.94099     0.94589     0.95116     0.95632     0.96819     0.97866     0.98803     0.99653     1.00432     1.01154     1.02460     1.03625     1.04680     1.05649     1.06643     1.08920     1.10300     1.11561     1.15309
2s_2p2_2Pe[3/2]-2p3_2Po[3/2]           4.59539     4.56313     4.57500     4.59635     4.62006     4.67873     4.73228     4.78052     4.82423     4.86419     4.90102     4.96712     5.02534     5.07753     5.12491     5.17301     5.28118     5.34546     5.40332     5.57070
2s_2p2_2Pe[3/2]-2s2_3p_2Po[1/2]        0.04669     0.06004     0.06300     0.06281     0.06151     0.05714     0.05298     0.04943     0.04645     0.04393     0.04178     0.03831     0.03563     0.03349     0.03175     0.03016     0.02713     0.02564     0.02447     0.02183
2s_2p2_2Pe[3/2]-2s2_3p_2Po[3/2]        0.11302     0.13980     0.14677     0.14768     0.14632     0.14010     0.13354     0.12768     0.12260     0.11821     0.11439     0.10810     0.10313     0.09911     0.09580     0.09273     0.08685     0.08396     0.08169     0.07674
2s_2p2_2Pe[3/2]-2s2_3d_2De[3/2]        0.40957     0.24807     0.20209     0.18072     0.16856     0.15355     0.14693     0.14349     0.14154     0.14038     0.13969     0.13903     0.13884     0.13883     0.13888     0.13894     0.13895     0.13876     0.13843     0.13640
2s_2p2_2Pe[3/2]-2s2_3d_2De[5/2]        0.95334     0.55723     0.45105     0.40330     0.37678     0.34497     0.33140     0.32441     0.32039     0.31786     0.31614     0.31385     0.31216     0.31059     0.30898     0.30705     0.30135     0.29692     0.29221     0.27479
2p3_4So[3/2]-2p3_2Do[5/2]              0.88350     0.92221     0.93353     0.93801     0.94011     0.94233     0.94383     0.94563     0.94786     0.95046     0.95338     0.95990     0.96705     0.97459     0.98239     0.99124     1.01461     1.03084     1.04698     1.10220
2p3_4So[3/2]-2p3_2Do[3/2]              0.58901     0.61481     0.62236     0.62535     0.62675     0.62823     0.62923     0.63043     0.63192     0.63365     0.63560     0.63994     0.64471     0.64974     0.65494     0.66084     0.67642     0.68724     0.69800     0.73481
2p3_4So[3/2]-2p3_2Po[1/2]              0.14797     0.15853     0.16202     0.16379     0.16496     0.16714     0.16914     0.17119     0.17332     0.17552     0.17777     0.18239     0.18710     0.19186     0.19664     0.20197     0.21584     0.22543     0.23500     0.26843
2p3_4So[3/2]-2p3_2Po[3/2]              0.29625     0.31715     0.32407     0.32756     0.32989     0.33424     0.33825     0.34236     0.34664     0.35104     0.35556     0.36480     0.37423     0.38375     0.39332     0.40399     0.43173     0.45089     0.47002     0.53679
2p3_4So[3/2]-2s2_3p_2Po[1/2]           0.00124     0.00310     0.00428     0.00496     0.00536     0.00573     0.00573     0.00563     0.00549     0.00534     0.00521     0.00498     0.00479     0.00465     0.00454     0.00445     0.00431     0.00428     0.00428     0.00446
2p3_4So[3/2]-2s2_3p_2Po[3/2]           0.00248     0.00620     0.00855     0.00993     0.01072     0.01145     0.01147     0.01126     0.01098     0.01069     0.01042     0.00996     0.00959     0.00930     0.00908     0.00889     0.00862     0.00855     0.00856     0.00892
2p3_4So[3/2]-2s2_3d_2De[5/2]           0.07698     0.04551     0.03696     0.03309     0.03094     0.02835     0.02726     0.02670     0.02640     0.02622     0.02610     0.02598     0.02590     0.02584     0.02578     0.02569     0.02541     0.02516     0.02488     0.02378
2p3_2Do[5/2]-2p3_2Do[3/2]              1.23673     1.31727     1.34401     1.35522     1.36016     1.36241     1.36014     1.35699     1.35392     1.35119     1.34887     1.34540     1.34324     1.34211     1.34178     1.34215     1.34563     1.34948     1.35409     1.37365
2p3_2Do[5/2]-2s2_3s_2Se[1/2]           0.07159     0.08869     0.09036     0.08787     0.08420     0.07475     0.06680     0.06040     0.05520     0.05093     0.04735     0.04171     0.03746     0.03413     0.03146     0.02903     0.02449     0.02228     0.02054     0.01658
2p3_2Do[5/2]-2p3_2Po[1/2]              0.42951     0.46440     0.47671     0.48263     0.48602     0.49046     0.49306     0.49523     0.49735     0.49951     0.50174     0.50643     0.51135     0.51645     0.52165     0.52752     0.54296     0.55369     0.56439     0.60126
2p3_2Do[5/2]-2p3_2Po[3/2]              1.12541     1.21301     1.24422     1.25954     1.26854     1.28093     1.28865     1.29523     1.30159     1.30801     1.31456     1.32809     1.34207     1.35637     1.37087     1.38711     1.42951     1.45876     1.48779     1.58734
2p3_2Do[5/2]-2s2_3p_2Po[1/2]           0.02948     0.04999     0.05916     0.06318     0.06470     0.06406     0.06139     0.05841     0.05557     0.05298     0.05066     0.04674     0.04358     0.04101     0.03886     0.03688     0.03304     0.03113     0.02962     0.02620
2p3_2Do[5/2]-2s2_3p_2Po[3/2]           0.06383     0.11137     0.13388     0.14453     0.14924     0.14997     0.14523     0.13930     0.13341     0.12792     0.12293     0.11436     0.10738     0.10162     0.09681     0.09233     0.08364     0.07931     0.07588     0.06820
2p3_2Do[5/2]-2s2_3d_2De[3/2]           0.00001     0.00156     0.18613     0.12825     0.09181     0.05511     0.03286     0.02129     0.01613     0.01419     0.01397     0.01646     0.02128     0.02721     0.03313     0.03876     0.04782     0.05224     0.05750     0.06486
2p3_2Do[5/2]-2s2_3d_2De[5/2]           0.71792     0.42256     0.34272     0.30668     0.28663     0.26256     0.25234     0.24714     0.24422     0.24244     0.24129     0.23989     0.23897     0.23815     0.23729     0.23624     0.23292     0.23020     0.22724     0.21581
2p3_2Do[3/2]-2s2_3s_2Se[1/2]           0.04774     0.05914     0.06024     0.05858     0.05613     0.04983     0.04453     0.04026     0.03680     0.03395     0.03156     0.02780     0.02497     0.02275     0.02097     0.01936     0.01633     0.01485     0.01369     0.01106
2p3_2Do[3/2]-2p3_2Po[1/2]              0.43449     0.46754     0.47936     0.48522     0.48871     0.49361     0.49676     0.49945     0.50206     0.50467     0.50733     0.51277     0.51837     0.52407     0.52982     0.53625     0.55297     0.56447     0.57586     0.61482
2p3_2Do[3/2]-2p3_2Po[3/2]              0.60228     0.65076     0.66789     0.67618     0.68095     0.68727     0.69102     0.69417     0.69723     0.70034     0.70355     0.71026     0.71729     0.72453     0.73191     0.74023     0.76208     0.77724     0.79233     0.84429
2p3_2Do[3/2]-2s2_3p_2Po[1/2]           0.02237     0.03966     0.04809     0.05222     0.05416     0.05485     0.05341     0.05144     0.04943     0.04753     0.04579     0.04277     0.04029     0.03824     0.03652     0.03491     0.03179     0.03023     0.02900     0.02624
2p3_2Do[3/2]-2s2_3p_2Po[3/2]           0.03985     0.06792     0.08060     0.08625     0.08846     0.08783     0.08435     0.08038     0.07657     0.07308     0.06995     0.06464     0.06036     0.05686     0.05394     0.05124     0.04600     0.04340     0.04134     0.03668
2p3_2Do[3/2]-2s2_3d_2De[3/2]           0.60000     0.20909     0.10487     0.09025     0.08316     0.07251     0.06625     0.06192     0.05856     0.05583     0.05356     0.05020     0.04811     0.04704     0.04676     0.04717     0.05055     0.05398     0.05773     0.06958
2p3_2Do[3/2]-2s2_3d_2De[5/2]           0.34037     0.19980     0.16193     0.14486     0.13537     0.12398     0.11913     0.11665     0.11524     0.11437     0.11379     0.11305     0.11254     0.11207     0.11159     0.11101     0.10922     0.10780     0.10627     0.10049
2s2_3s_2Se[1/2]-2p3_2Po[1/2]           0.23256     0.29448     0.30555     0.30216     0.29412     0.27064     0.24969     0.23241     0.21818     0.20635     0.19639     0.18056     0.16855     0.15915     0.15160     0.14479     0.13219     0.12622     0.12168     0.11231
2s2_3s_2Se[1/2]-2p3_2Po[3/2]           0.46576     0.58913     0.61111     0.60429     0.58820     0.54125     0.49938     0.46481     0.43636     0.41269     0.39274     0.36103     0.33699     0.31814     0.30299     0.28932     0.26399     0.25198     0.24283     0.22383
2s2_3s_2Se[1/2]-2s2_3p_2Po[1/2]       10.11930    10.26770    10.30581    10.31381    10.31025    10.28463    10.25357    10.22335    10.19528    10.16953    10.14593    10.10429    10.06867    10.03777    10.01063     9.98401     9.92771     9.89664     9.87021     9.80187
2s2_3s_2Se[1/2]-2s2_3p_2Po[3/2]       20.29610    20.54862    20.61319    20.62529    20.61687    20.56520    20.50289    20.44153    20.38376    20.33001    20.28011    20.19045    20.11199    20.04246    19.98014    19.91779    19.78132    19.70286    19.63400    19.44437
2s2_3s_2Se[1/2]-2s2_3d_2De[3/2]        8.78592     5.25519     4.28356     3.84259     3.59728     3.30554     3.18610     3.12992     3.10250     3.08978     3.08505     3.08712     3.09511     3.10415     3.11233     3.11954     3.12778     3.12542     3.11770     3.06189
2s2_3s_2Se[1/2]-2s2_3d_2De[5/2]       12.44543     7.36008     5.98846     5.37491     5.03853     4.64942     4.50004     4.43731     4.41322     4.40832     4.41348     4.43712     4.46607     4.49412     4.51907     4.54231     4.58098     4.59197     4.59273     4.54035
2p3_2Po[1/2]-2p3_2Po[3/2]              0.41636     0.48627     0.50498     0.51009     0.51054     0.50651     0.50225     0.49948     0.49821     0.49819     0.49919     0.50348     0.50999     0.51807     0.52731     0.53860     0.57153     0.59650     0.62277     0.72256
2p3_2Po[1/2]-2s2_3p_2Po[1/2]           0.27415     0.32393     0.34243     0.35054     0.35408     0.35498     0.35192     0.34786     0.34365     0.33960     0.33580     0.32901     0.32320     0.31822     0.31392     0.30978     0.30136     0.29697     0.29340     0.28511
2p3_2Po[1/2]-2s2_3p_2Po[3/2]           0.18742     0.21476     0.21500     0.20906     0.20170     0.18411     0.16978     0.15833     0.14906     0.14141     0.13499     0.12481     0.11708     0.11102     0.10612     0.10169     0.09340     0.08942     0.08635     0.07980
2p3_2Po[1/2]-2s2_3d_2De[3/2]           0.53492     0.29982     0.24271     0.21927     0.20766     0.19720     0.19613     0.19817     0.20143     0.20516     0.20905     0.21670     0.22383     0.23033     0.23619     0.24201     0.25420     0.26063     0.26575     0.27634
2p3_2Po[1/2]-2s2_3d_2De[5/2]           0.17967     0.09966     0.08031     0.07234     0.06835     0.06463     0.06406     0.06453     0.06541     0.06645     0.06754     0.06970     0.07169     0.07348     0.07507     0.07662     0.07973     0.08127     0.08241     0.08425
2p3_2Po[3/2]-2s2_3p_2Po[1/2]           0.18726     0.21470     0.21499     0.20906     0.20171     0.18412     0.16978     0.15833     0.14906     0.14141     0.13499     0.12480     0.11708     0.11102     0.10612     0.10169     0.09341     0.08943     0.08637     0.07984
2p3_2Po[3/2]-2s2_3p_2Po[3/2]           0.74944     0.86567     0.89991     0.90934     0.90894     0.89357     0.87356     0.85426     0.83672     0.82102     0.80700     0.78315     0.76368     0.74752     0.73390     0.72108     0.69582     0.68305     0.67290     0.65031
2p3_2Po[3/2]-2s2_3d_2De[3/2]           0.32239     0.17961     0.14498     0.13072     0.12361     0.11704     0.11614     0.11711     0.11882     0.12082     0.12291     0.12705     0.13089     0.13437     0.13748     0.14053     0.14680     0.15000     0.15246     0.15699
2p3_2Po[3/2]-2s2_3d_2De[5/2]           1.99527     1.17970     0.95805     0.85778     0.80193     0.73488     0.70649     0.69218     0.68425     0.67957     0.67665     0.67338     0.67146     0.66984     0.66813     0.66593     0.65852     0.65213     0.64497     0.61640
2s2_3p_2Po[1/2]-2s2_3p_2Po[3/2]        6.14326     9.09321    10.25333    10.71363    10.85773    10.69032    10.30087     9.88905     9.50406     9.15663     8.84635     8.32226     7.90048     7.55548     7.26882     7.00287     6.49052     6.23763     6.03989     5.60955
2s2_3p_2Po[1/2]-2s2_3d_2De[3/2]       56.14786    31.41179    25.46840    23.04447    21.84996    20.78001    20.66718    20.86400    21.17698    21.53180    21.89576    22.59730    23.23176    23.79067    24.27729    24.74113    25.63379    26.04283    26.32177    26.60286
2s2_3p_2Po[1/2]-2s2_3d_2De[5/2]        7.13257     4.24445     3.44447     3.07513     2.86433     2.59799     2.47197     2.39817     2.34873     2.31223     2.28323     2.23742     2.19993     2.16646     2.13515     2.10186     2.01955     1.96506     1.91236     1.74161
2s2_3p_2Po[3/2]-2s2_3d_2De[3/2]       18.93868    10.84078     8.80329     7.93752     7.48777     7.02205     6.89242     6.87625     6.90600     6.95528     7.01224     7.12878     7.23553     7.32751     7.40428     7.47298     7.58351     7.61513     7.61946     7.49565
2s2_3p_2Po[3/2]-2s2_3d_2De[5/2]      105.49645    59.18350    48.04825    43.50341    41.26024    39.23679    38.99970    39.33758    39.88915    40.51614    41.15803    42.38781    43.48825    44.44550    45.26699    46.03647    47.45855    48.06143    48.42971    48.48884
