!
! Photoioization cross-sections. Fits are from the Verner atomic
! data site. These are to be used for handling X-rays. We need to
! be carefull that we don't include these cross-sections twice
! (once in regular photoionizations, and once via X-ray ionization).
!
! Ref:
!     Verner, D., Yakovlev, D.G., A\&A, 1995???
!     Analytic fits for partial photoinization cross-sections.
!
! Data format is
! 	 IZ,INE,PQN,ANG,Fitting parameters
! where fitting parameters are:
!	     E_THRESH,E_0,SIG,Y_A,P,Y_W,E_EJ
!
! E_THRESH is in eV, and the cross-section is in Megabarns.
! E_EJ is the number of electrons ejected (1 or 2)
!
! IZ  = Atomic number of species
! INE = Number of electrons in species being photoioized.
! PQN = Principal quantum number
! AGN = Agular monentum quantum number
!
! Format date: 29-Mar-2011
!
  13   9   2   0     190.300D0  5.6510E+01  1.8650E+01  1.9040E+01  4.7630E+00  0.0000E+00    1
  13   9   1   0    1634.000D0  3.4320E+02  2.5720E+01  3.3760E+01  1.7300E+00  0.0000E+00    2
  13   8   2   1     190.500D0  5.0320E+01  2.8880E+02  5.0000E+01  4.0000E+00  3.0000E-01    1
  13   8   2   0     226.800D0  5.3400E+01  1.9820E+01  2.6000E+01  4.5000E+00  0.0000E+00    1
  13   8   1   0    1688.000D0  3.2680E+02  2.7860E+01  5.0000E+01  1.6500E+00  0.0000E+00    2
  13   7   2   1     241.400D0  5.7460E+01  1.9410E+02  8.7470E+01  3.4600E+00  1.2060E-01    1
  13   7   2   0     266.200D0  5.7260E+01  2.2740E+01  1.9830E+01  4.5940E+00  0.0000E+00    1
  13   7   1   0    1739.000D0  3.3960E+02  2.6530E+01  3.4780E+01  1.7210E+00  0.0000E+00    2
  13   6   2   1     284.600D0  4.7190E+01  2.2290E+02  5.0000E+01  4.0000E+00  3.0000E-01    1
  13   6   2   0     306.500D0  5.0160E+01  2.6040E+01  2.6000E+01  4.5000E+00  0.0000E+00    1
  13   6   1   0    1799.000D0  3.1930E+02  2.9890E+01  5.0000E+01  1.6500E+00  0.0000E+00    2
  13   5   2   1     330.100D0  4.0840E+01  1.7060E+02  6.4800E+01  3.9270E+00  1.3860E-01    1
  13   5   2   0     350.200D0  4.5500E+01  3.3930E+01  1.9450E+01  4.9260E+00  0.0000E+00    1
  13   5   1   0    1862.000D0  3.3050E+02  2.8570E+01  3.6600E+01  1.7120E+00  0.0000E+00    2
  13   4   2   0     399.400D0  4.6390E+01  3.5160E+01  2.6000E+01  4.5000E+00  0.0000E+00    1
  13   4   1   0    1929.000D0  3.1170E+02  3.2230E+01  5.0000E+01  1.6500E+00  0.0000E+00    2
  13   3   2   0     442.100D0  4.4340E+01  2.0980E+01  3.9130E+01  4.0620E+00  0.0000E+00    1
  13   3   1   0    1992.000D0  3.1370E+02  3.2720E+01  4.2950E+01  1.6760E+00  0.0000E+00    1
  13   2   1   0    2086.000D0  2.7380E+02  4.0360E+01  3.5670E+01  1.9150E+00  0.0000E+00    1
  13   1   1   0    2304.000D0  7.2810E+01  3.2390E+02  3.2880E+01  2.9630E+00  0.0000E+00    1
  14  14   3   1       8.152D0  2.2120E+01  1.8450E+02  3.8490E+00  9.7210E+00  2.9210E-01    1
  14  14   3   0      15.170D0  1.4130E+01  1.1660E+01  2.2880E+01  5.3340E+00  0.0000E+00    1
  14  14   2   1     106.000D0  7.8080E+01  1.5320E+02  5.7650E+06  2.6390E+00  2.7740E-04    2
