************************************************************************************************************************
 
                 Energy Levels and statistical weights for CaX
 
                    g        E(cm^-1)    10^15 Hz     eV       Lam(A)       ID      ARAD       GAM2        GAM4
************************************************************************************************************************
 
17-Oct-2000                                      !Format date
30-Mar-2002                                      !Date
79                                               !Number of energy levels
1704047.0000                                     !Ionization energy
10.0                                             !Screened nuclear charge
1941                                             !Number of transitions
 
6s_2Se[1/2] -7p_2Po[1/2]     5.6973E-02  4.7280E+08     896.539      21-  30      724
6s_2Se[1/2] -7p_2Po[3/2]     1.1395E-01  4.7280E+08     896.539      21-  31      725
6s_2Se[1/2] -8p_2Po[1/2]     2.0418E-02  3.9741E+08     585.412      21-  38      726
6s_2Se[1/2] -8p_2Po[3/2]     4.0837E-02  3.9741E+08     585.412      21-  39      727
6s_2Se[1/2] -9p_2Po[1/2]     1.0055E-02  2.9825E+08     474.203      21-  46      728
6s_2Se[1/2] -9p_2Po[3/2]     2.0109E-02  2.9825E+08     474.203      21-  47      729
6s_2Se[1/2] -10p_2Po         1.7614E-02  2.2408E+08    -418.058      21-  54      730
6s_2Se[1/2] -11w_2W          1.0208E-02  3.9510E+06    -377.392      21-  60      731
6s_2Se[1/2] -12w_2W          6.7953E-03  2.4583E+06    -357.831      21-  61      732
6s_2Se[1/2] -13w_2W          4.8015E-03  1.6019E+06    -343.956      21-  62      733
6s_2Se[1/2] -14w_2W          3.5436E-03  1.0830E+06    -333.690      21-  63      734
6s_2Se[1/2] -15w_2W          2.7036E-03  7.5489E+05    -325.844      21-  64      735
6s_2Se[1/2] -16w_2W          2.1176E-03  5.3986E+05    -319.692      21-  65      736
6s_2Se[1/2] -17w_2W          1.6943E-03  3.9469E+05    -314.766      21-  66      737
6s_2Se[1/2] -18w_2W          1.3798E-03  2.9416E+05    -310.754      21-  67      738
6s_2Se[1/2] -19w_2W          1.1405E-03  2.2295E+05    -307.438      21-  68      739
6s_2Se[1/2] -20w_2W          9.5478E-04  1.7153E+05    -304.662      21-  69      740
6s_2Se[1/2] -21w_2W          8.0819E-04  1.3375E+05    -302.312      21-  70      741
6s_2Se[1/2] -22w_2W          6.9075E-04  1.0556E+05    -300.305      21-  71      742
6s_2Se[1/2] -23w_2W          5.9544E-04  8.4220E+04    -298.576      21-  72      743
6s_2Se[1/2] -24w_2W          5.1721E-04  6.7866E+04    -297.075      21-  73      744
6s_2Se[1/2] -25w_2W          4.5233E-04  5.5186E+04    -295.762      21-  74      745
6s_2Se[1/2] -26w_2W          3.9804E-04  4.5251E+04    -294.608      21-  75      746
6s_2Se[1/2] -27w_2W          3.5222E-04  3.7390E+04    -293.587      21-  76      747
6s_2Se[1/2] -28w_2W          3.1328E-04  3.1115E+04    -292.680      21-  77      748
6s_2Se[1/2] -29w_2W          2.7995E-04  2.6064E+04    -291.870      21-  78      749
6s_2Se[1/2] -30w_2W          2.5124E-04  2.1967E+04    -291.143      21-  79      750
6p_2Po[1/2] -6d_2De[3/2]     1.1056E+00  2.0328E+08    4257.745      22-  24      751
6p_2Po[1/2] -7s_2Se[1/2]     2.4757E-01  1.1199E+09    1214.329      22-  29      752
6p_2Po[1/2] -7d_2De[3/2]     1.1781E-01  4.5559E+08     928.678      22-  32      753
6p_2Po[1/2] -8s_2Se[1/2]     4.5467E-02  6.4134E+08     687.663      22-  37      754
6p_2Po[1/2] -8d_2De[3/2]     5.1215E-02  4.4899E+08     616.789      22-  40      755
6p_2Po[1/2] -9s_2Se          1.7538E-02  4.1321E+08    -532.076      22-  45      756
6p_2Po[1/2] -9d_2De[3/2]     2.7442E-02  3.6378E+08     501.580      22-  48      757
6p_2Po[1/2] -10s_2Se         9.0351E-03  2.8543E+08    -459.502      22-  53      758
6p_2Po[1/2] -10d_2De[3/2]    1.6730E-02  2.8474E+08     442.674      22-  55      759
6p_2Po[1/2] -11w_2W          1.5004E-02  5.0460E+06    -404.864      22-  60      760
6p_2Po[1/2] -12w_2W          9.9555E-03  3.1530E+06    -382.436      22-  61      761
6p_2Po[1/2] -13w_2W          7.0157E-03  2.0600E+06    -366.630      22-  62      762
6p_2Po[1/2] -14w_2W          5.1664E-03  1.3952E+06    -354.988      22-  63      763
6p_2Po[1/2] -15w_2W          3.9346E-03  9.7365E+05    -346.122      22-  64      764
6p_2Po[1/2] -16w_2W          3.0771E-03  6.9689E+05    -339.188      22-  65      765
6p_2Po[1/2] -17w_2W          2.4589E-03  5.0981E+05    -333.649      22-  66      766
6p_2Po[1/2] -18w_2W          2.0002E-03  3.8010E+05    -329.145      22-  67      767
6p_2Po[1/2] -19w_2W          1.6518E-03  2.8820E+05    -325.426      22-  68      768
6p_2Po[1/2] -20w_2W          1.3818E-03  2.2180E+05    -322.318      22-  69      769
6p_2Po[1/2] -21w_2W          1.1688E-03  1.7298E+05    -319.689      22-  70      770
6p_2Po[1/2] -22w_2W          9.9836E-04  1.3653E+05    -317.446      22-  71      771
6p_2Po[1/2] -23w_2W          8.6016E-04  1.0895E+05    -315.514      22-  72      772
6p_2Po[1/2] -24w_2W          7.4680E-04  8.7804E+04    -313.838      22-  73      773
6p_2Po[1/2] -25w_2W          6.5286E-04  7.1406E+04    -312.374      22-  74      774
6p_2Po[1/2] -26w_2W          5.7428E-04  5.8554E+04    -311.087      22-  75      775
6p_2Po[1/2] -27w_2W          5.0802E-04  4.8386E+04    -309.949      22-  76      776
6p_2Po[1/2] -28w_2W          4.5172E-04  4.0267E+04    -308.937      22-  77      777
6p_2Po[1/2] -29w_2W          4.0355E-04  3.3732E+04    -308.035      22-  78      778
6p_2Po[1/2] -30w_2W          3.6208E-04  2.8431E+04    -307.225      22-  79      779
6p_2Po[3/2] -6d_2De[3/2]     1.0806E-01  3.7965E+07    4356.074      23-  24      780
6p_2Po[3/2] -6d_2De[5/2]     9.7384E-01  2.2869E+08    4350.387      23-  25      781
6p_2Po[3/2] -7s_2Se[1/2]     2.4598E-01  2.1968E+09    1222.195      23-  29      782
6p_2Po[3/2] -7d_2De[3/2]     1.1723E-02  8.9780E+07     933.271      23-  32      783
6p_2Po[3/2] -7d_2De[5/2]     1.0556E-01  5.3943E+08     932.836      23-  33      784
6p_2Po[3/2] -8s_2Se[1/2]     4.5302E-02  1.2687E+09     690.179      23-  37      785
6p_2Po[3/2] -8d_2De[3/2]     5.1047E-03  8.8920E+07     618.812      23-  40      786
6p_2Po[3/2] -8d_2De[5/2]     4.5948E-02  5.3372E+08     618.735      23-  41      787
6p_2Po[3/2] -9s_2Se          1.7538E-02  8.2177E+08    -533.581      23-  45      788
6p_2Po[3/2] -9d_2De[3/2]     2.7369E-03  7.2178E+07     502.917      23-  48      789
6p_2Po[3/2] -9d_2De[5/2]     2.4632E-02  4.3307E+08     502.917      23-  49      790
6p_2Po[3/2] -10s_2Se         9.0351E-03  5.6808E+08    -460.624      23-  53      791
6p_2Po[3/2] -10d_2De[3/2]    1.6691E-03  5.6548E+07     443.715      23-  55      792
6p_2Po[3/2] -10d_2De[5/2]    1.5022E-02  3.3929E+08     443.715      23-  56      793
6p_2Po[3/2] -11w_2W          1.5004E-02  1.0049E+07    -405.735      23-  60      794
6p_2Po[3/2] -12w_2W          9.9555E-03  6.2805E+06    -383.213      23-  61      795
6p_2Po[3/2] -13w_2W          7.0157E-03  4.1040E+06    -367.344      23-  62      796
6p_2Po[3/2] -14w_2W          5.1664E-03  2.7800E+06    -355.658      23-  63      797
6p_2Po[3/2] -15w_2W          3.9346E-03  1.9402E+06    -346.758      23-  64      798
6p_2Po[3/2] -16w_2W          3.0771E-03  1.3888E+06    -339.799      23-  65      799
6p_2Po[3/2] -17w_2W          2.4589E-03  1.0160E+06    -334.240      23-  66      800
6p_2Po[3/2] -18w_2W          2.0002E-03  7.5755E+05    -329.720      23-  67      801
6p_2Po[3/2] -19w_2W          1.6518E-03  5.7440E+05    -325.989      23-  68      802
6p_2Po[3/2] -20w_2W          1.3818E-03  4.4208E+05    -322.869      23-  69      803
6p_2Po[3/2] -21w_2W          1.1688E-03  3.4478E+05    -320.232      23-  70      804
6p_2Po[3/2] -22w_2W          9.9836E-04  2.7215E+05    -317.981      23-  71      805
6p_2Po[3/2] -23w_2W          8.6016E-04  2.1717E+05    -316.043      23-  72      806
6p_2Po[3/2] -24w_2W          7.4680E-04  1.7502E+05    -314.361      23-  73      807
6p_2Po[3/2] -25w_2W          6.5286E-04  1.4234E+05    -312.892      23-  74      808
6p_2Po[3/2] -26w_2W          5.7428E-04  1.1672E+05    -311.600      23-  75      809
6p_2Po[3/2] -27w_2W          5.0802E-04  9.6453E+04    -310.459      23-  76      810
6p_2Po[3/2] -28w_2W          4.5172E-04  8.0271E+04    -309.444      23-  77      811
6p_2Po[3/2] -29w_2W          4.0355E-04  6.7244E+04    -308.538      23-  78      812
6p_2Po[3/2] -30w_2W          3.6208E-04  5.6677E+04    -307.726      23-  79      813
6d_2De[3/2] -6f_2Fo[5/2]     3.4681E-01  1.1116E+07   11775.340      24-  26      814
6d_2De[3/2] -7p_2Po[1/2]     2.3899E-01  1.5658E+09    1426.941      24-  30      815
6d_2De[3/2] -7p_2Po[3/2]     4.7799E-02  1.5658E+08    1426.941      24-  31      816
6d_2De[3/2] -7f_2Fo[5/2]     5.6056E-01  2.0025E+09    1115.698      24-  34      817
6d_2De[3/2] -8p_2Po[1/2]     3.7851E-02  8.4499E+08     773.036      24-  38      818
6d_2De[3/2] -8p_2Po[3/2]     7.5702E-03  8.4499E+07     773.036      24-  39      819
6d_2De[3/2] -8f_2Fo[5/2]     1.6650E-01  1.5025E+09     702.001      24-  42      820
6d_2De[3/2] -9p_2Po[1/2]     1.3846E-02  5.3017E+08     590.249      24-  46      821
6d_2De[3/2] -9p_2Po[3/2]     2.7691E-03  5.3017E+07     590.249      24-  47      822
6d_2De[3/2] -9f_2Fo[5/2]     7.6087E-02  1.0787E+09     560.067      24-  50      823
6d_2De[3/2] -10p_2Po         8.2785E-03  1.4394E+08    -505.712      24-  54      824
6d_2De[3/2] -10f_2Fo[5/2]    4.2519E-02  7.9063E+08     489.021      24-  59      825
6d_2De[3/2] -11w_2W          3.4812E-02  1.9175E+07    -447.395      24-  60      826
6d_2De[3/2] -12w_2W          2.3035E-02  1.2088E+07    -420.165      24-  61      827
6d_2De[3/2] -13w_2W          1.6190E-02  7.9412E+06    -401.164      24-  62      828
6d_2De[3/2] -14w_2W          1.1895E-02  5.3983E+06    -387.268      24-  63      829
6d_2De[3/2] -15w_2W          9.0402E-03  3.7765E+06    -376.739      24-  64      830
6d_2De[3/2] -16w_2W          7.0576E-03  2.7078E+06    -368.539      24-  65      831
6d_2De[3/2] -17w_2W          5.6311E-03  1.9835E+06    -362.009      24-  66      832
6d_2De[3/2] -18w_2W          4.5748E-03  1.4803E+06    -356.712      24-  67      833
6d_2De[3/2] -19w_2W          3.7736E-03  1.1232E+06    -352.349      24-  68      834
6d_2De[3/2] -20w_2W          3.1536E-03  8.6496E+05    -348.708      24-  69      835
6d_2De[3/2] -21w_2W          2.6652E-03  6.7489E+05    -345.634      24-  70      836
6d_2De[3/2] -22w_2W          2.2749E-03  5.3293E+05    -343.013      24-  71      837
6d_2De[3/2] -23w_2W          1.9587E-03  4.2539E+05    -340.758      24-  72      838
6d_2De[3/2] -24w_2W          1.6995E-03  3.4290E+05    -338.804      24-  73      839
6d_2De[3/2] -25w_2W          1.4850E-03  2.7894E+05    -337.098      24-  74      840
6d_2De[3/2] -26w_2W          1.3056E-03  2.2877E+05    -335.600      24-  75      841
6d_2De[3/2] -27w_2W          1.1545E-03  1.8907E+05    -334.276      24-  76      842
6d_2De[3/2] -28w_2W          1.0262E-03  1.5738E+05    -333.100      24-  77      843
6d_2De[3/2] -29w_2W          9.1643E-04  1.3185E+05    -332.051      24-  78      844
6d_2De[3/2] -30w_2W          8.2200E-04  1.1114E+05    -331.110      24-  79      845
6d_2De[5/2] -6f_2Fo[5/2]     1.6456E-02  7.8562E+05   11817.096      25-  26      846
6d_2De[5/2] -6f_2Fo[7/2]     3.3341E-01  1.2250E+07   11665.418      25-  27      847
6d_2De[5/2] -7p_2Po[3/2]     2.8667E-01  1.4074E+09    1427.552      25-  31      848
6d_2De[5/2] -7f_2Fo[5/2]     2.6685E-02  1.4289E+08    1116.071      25-  34      849
6d_2De[5/2] -7f_2Fo[7/2]     5.3411E-01  2.1485E+09    1115.200      25-  35      850
6d_2De[5/2] -8p_2Po[3/2]     4.5411E-02  7.5996E+08     773.216      25-  39      851
6d_2De[5/2] -8f_2Fo[5/2]     7.9271E-03  1.0725E+08     702.149      25-  42      852
6d_2De[5/2] -8f_2Fo[7/2]     1.5865E-01  1.6121E+09     701.656      25-  43      853
6d_2De[5/2] -9p_2Po[3/2]     1.6612E-02  4.7690E+08     590.354      25-  47      854
6d_2De[5/2] -9f_2Fo[5/2]     3.6226E-03  7.7008E+07     560.161      25-  50      855
6d_2De[5/2] -9f_2Fo[7/2]     7.2493E-02  1.1571E+09     559.848      25-  51      856
6d_2De[5/2] -10p_2Po         8.2785E-03  2.1585E+08    -505.789      25-  54      857
6d_2De[5/2] -10f_2Fo[7/2]    4.0468E-02  8.4549E+08     489.333      25-  57      858
6d_2De[5/2] -10f_2Fo[5/2]    2.0244E-03  5.6449E+07     489.093      25-  59      859
6d_2De[5/2] -11w_2W          3.4812E-02  2.8755E+07    -447.455      25-  60      860
6d_2De[5/2] -12w_2W          2.3035E-02  1.8128E+07    -420.218      25-  61      861
6d_2De[5/2] -13w_2W          1.6190E-02  1.1909E+07    -401.212      25-  62      862
6d_2De[5/2] -14w_2W          1.1895E-02  8.0956E+06    -387.313      25-  63      863
6d_2De[5/2] -15w_2W          9.0402E-03  5.6634E+06    -376.782      25-  64      864
6d_2De[5/2] -16w_2W          7.0576E-03  4.0608E+06    -368.580      25-  65      865
6d_2De[5/2] -17w_2W          5.6311E-03  2.9746E+06    -362.048      25-  66      866
6d_2De[5/2] -18w_2W          4.5748E-03  2.2200E+06    -356.751      25-  67      867
6d_2De[5/2] -19w_2W          3.7736E-03  1.6845E+06    -352.387      25-  68      868
6d_2De[5/2] -20w_2W          3.1536E-03  1.2972E+06    -348.744      25-  69      869
6d_2De[5/2] -21w_2W          2.6652E-03  1.0121E+06    -345.670      25-  70      870
6d_2De[5/2] -22w_2W          2.2749E-03  7.9923E+05    -343.048      25-  71      871
6d_2De[5/2] -23w_2W          1.9587E-03  6.3796E+05    -340.793      25-  72      872
6d_2De[5/2] -24w_2W          1.6995E-03  5.1425E+05    -338.839      25-  73      873
6d_2De[5/2] -25w_2W          1.4850E-03  4.1832E+05    -337.133      25-  74      874
6d_2De[5/2] -26w_2W          1.3056E-03  3.4308E+05    -335.634      25-  75      875
6d_2De[5/2] -27w_2W          1.1545E-03  2.8355E+05    -334.309      25-  76      876
6d_2De[5/2] -28w_2W          1.0262E-03  2.3602E+05    -333.133      25-  77      877
6d_2De[5/2] -29w_2W          9.1643E-04  1.9773E+05    -332.084      25-  78      878
6d_2De[5/2] -30w_2W          8.2200E-04  1.6667E+05    -331.143      25-  79      879
6f_2Fo[5/2] -6z_2Z           2.3408E-02  1.8773E+03  -1.117E+05      26-  28      880
6f_2Fo[5/2] -7d_2De[3/2]     8.3745E-02  4.8028E+08    1320.829      26-  32      881
6f_2Fo[5/2] -7d_2De[5/2]     5.9857E-03  2.2916E+07    1319.958      26-  33      882
6f_2Fo[5/2] -7z_2Z           1.1212E+00  4.5455E+08   -1222.997      26-  36      883
6f_2Fo[5/2] -8d_2De[3/2]     1.5117E-02  2.5624E+08     768.285      26-  40      884
6f_2Fo[5/2] -8d_2De[5/2]     1.0799E-03  1.2207E+07     768.167      26-  41      885
6f_2Fo[5/2] -8z_2Z           2.4684E-01  1.8548E+08    -744.852      26-  44      886
6f_2Fo[5/2] -9d_2De[3/2]     5.5590E-03  1.5586E+08     597.372      26-  48      887
6f_2Fo[5/2] -9d_2De[5/2]     3.9707E-04  7.4220E+06     597.372      26-  49      888
6f_2Fo[5/2] -9z_2Z           9.7809E-02  8.7268E+07    -587.404      26-  52      889
6f_2Fo[5/2] -10d_2De[3/2]    2.7404E-03  1.0312E+08     515.650      26-  55      890
6f_2Fo[5/2] -10d_2De[5/2]    1.9574E-04  4.9104E+06     515.650      26-  56      891
6f_2Fo[5/2] -10z_2Z          5.0114E-02  4.5853E+07    -510.253      26-  58      892
6f_2Fo[5/2] -11w_2W          3.0569E-02  2.3374E+07    -465.060      26-  60      893
6f_2Fo[5/2] -12w_2W          1.9855E-02  1.4534E+07    -435.708      26-  61      894
6f_2Fo[5/2] -13w_2W          1.3756E-02  9.4433E+06    -415.309      26-  62      895
6f_2Fo[5/2] -14w_2W          9.9916E-03  6.3618E+06    -400.434      26-  63      896
6f_2Fo[5/2] -15w_2W          7.5246E-03  4.4182E+06    -389.188      26-  64      897
6f_2Fo[5/2] -16w_2W          5.8307E-03  3.1489E+06    -380.443      26-  65      898
6f_2Fo[5/2] -17w_2W          4.6236E-03  2.2950E+06    -373.488      26-  66      899
6f_2Fo[5/2] -18w_2W          3.7370E-03  1.7057E+06    -367.853      26-  67      900
6f_2Fo[5/2] -19w_2W          3.0691E-03  1.2896E+06    -363.215      26-  68      901
6f_2Fo[5/2] -20w_2W          2.5553E-03  9.8996E+05    -359.346      26-  69      902
6f_2Fo[5/2] -21w_2W          2.1528E-03  7.7042E+05    -356.083      26-  70      903
6f_2Fo[5/2] -22w_2W          1.8324E-03  6.0694E+05    -353.302      26-  71      904
6f_2Fo[5/2] -23w_2W          1.5739E-03  4.8349E+05    -350.910      26-  72      905
6f_2Fo[5/2] -24w_2W          1.3628E-03  3.8907E+05    -348.838      26-  73      906
6f_2Fo[5/2] -25w_2W          1.1886E-03  3.1600E+05    -347.030      26-  74      907
6f_2Fo[5/2] -26w_2W          1.0433E-03  2.5881E+05    -345.442      26-  75      908
6f_2Fo[5/2] -27w_2W          9.2120E-04  2.1363E+05    -344.040      26-  76      909
6f_2Fo[5/2] -28w_2W          8.1773E-04  1.7762E+05    -342.794      26-  77      910
6f_2Fo[5/2] -29w_2W          7.2943E-04  1.4866E+05    -341.683      26-  78      911
6f_2Fo[5/2] -30w_2W          6.5358E-04  1.2520E+05    -340.687      26-  79      912
6f_2Fo[7/2] -6z_2Z           2.3408E-02  1.9258E+03  -1.273E+05      27-  28      913
6f_2Fo[7/2] -7d_2De[5/2]     8.9656E-02  4.5633E+08    1321.877      27-  33      914
6f_2Fo[7/2] -7z_2Z           1.1212E+00  6.0444E+08   -1224.644      27-  36      915
6f_2Fo[7/2] -8d_2De[5/2]     1.6185E-02  2.4353E+08     768.817      27-  41      916
6f_2Fo[7/2] -8z_2Z           2.4684E-01  2.4690E+08    -745.463      27-  44      917
6f_2Fo[7/2] -9d_2De[5/2]     5.9521E-03  1.4815E+08     597.764      27-  49      918
6f_2Fo[7/2] -9z_2Z           9.7809E-02  1.1621E+08    -587.783      27-  52      919
6f_2Fo[7/2] -10d_2De[5/2]    2.9345E-03  9.8041E+07     515.943      27-  56      920
6f_2Fo[7/2] -10z_2Z          5.0114E-02  6.1069E+07    -510.540      27-  58      921
6f_2Fo[7/2] -11w_2W          3.0569E-02  3.1134E+07    -465.298      27-  60      922
6f_2Fo[7/2] -12w_2W          1.9855E-02  1.9360E+07    -435.917      27-  61      923
6f_2Fo[7/2] -13w_2W          1.3756E-02  1.2580E+07    -415.499      27-  62      924
6f_2Fo[7/2] -14w_2W          9.9916E-03  8.4749E+06    -400.610      27-  63      925
6f_2Fo[7/2] -15w_2W          7.5246E-03  5.8859E+06    -389.354      27-  64      926
6f_2Fo[7/2] -16w_2W          5.8307E-03  4.1951E+06    -380.602      27-  65      927
6f_2Fo[7/2] -17w_2W          4.6236E-03  3.0575E+06    -373.642      27-  66      928
6f_2Fo[7/2] -18w_2W          3.7370E-03  2.2724E+06    -368.002      27-  67      929
6f_2Fo[7/2] -19w_2W          3.0691E-03  1.7180E+06    -363.360      27-  68      930
6f_2Fo[7/2] -20w_2W          2.5553E-03  1.3189E+06    -359.488      27-  69      931
6f_2Fo[7/2] -21w_2W          2.1528E-03  1.0264E+06    -356.222      27-  70      932
6f_2Fo[7/2] -22w_2W          1.8324E-03  8.0863E+05    -353.439      27-  71      933
6f_2Fo[7/2] -23w_2W          1.5739E-03  6.4416E+05    -351.046      27-  72      934
6f_2Fo[7/2] -24w_2W          1.3628E-03  5.1836E+05    -348.972      27-  73      935
6f_2Fo[7/2] -25w_2W          1.1886E-03  4.2101E+05    -347.163      27-  74      936
6f_2Fo[7/2] -26w_2W          1.0433E-03  3.4481E+05    -345.574      27-  75      937
6f_2Fo[7/2] -27w_2W          9.2120E-04  2.8463E+05    -344.170      27-  76      938
6f_2Fo[7/2] -28w_2W          8.1773E-04  2.3665E+05    -342.924      27-  77      939
6f_2Fo[7/2] -29w_2W          7.2943E-04  1.9807E+05    -341.812      27-  78      940
6f_2Fo[7/2] -30w_2W          6.5358E-04  1.6681E+05    -340.815      27-  79      941
6z_2Z       -7f_2Fo[5/2]     3.7899E-03  1.0852E+08   -1246.188      28-  34      942
6z_2Z       -7f_2Fo[7/2]     5.0575E-03  1.0880E+08   -1245.102      28-  35      943
6z_2Z       -7z_2Z           1.7792E+00  4.7040E+09   -1236.536      28-  36      944
6z_2Z       -8f_2Fo[5/2]     6.6104E-04  5.2048E+07    -751.514      28-  42      945
6z_2Z       -8f_2Fo[7/2]     8.8206E-04  5.2166E+07    -750.950      28-  43      946
6z_2Z       -8z_2Z           2.3935E-01  1.1831E+09    -749.853      28-  44      947
6z_2Z       -9f_2Fo[5/2]     2.2905E-04  2.9147E+07    -591.140      28-  50      948
6z_2Z       -9f_2Fo[7/2]     3.0557E-04  2.9199E+07    -590.791      28-  51      949
6z_2Z       -9z_2Z           7.4909E-02  4.4090E+08    -590.509      28-  52      950
6z_2Z       -10f_2Fo[7/2]    1.4363E-04  1.8215E+07    -512.808      28-  57      951
6z_2Z       -10z_2Z          3.3369E-02  2.0169E+08    -512.595      28-  58      952
6z_2Z       -10f_2Fo[5/2]    1.0777E-04  1.8243E+07    -512.545      28-  59      953
6z_2Z       -11w_2W          1.8162E-02  9.1814E+07    -467.004      28-  60      954
6z_2Z       -12w_2W          1.1063E-02  5.3567E+07    -437.414      28-  61      955
6z_2Z       -13w_2W          7.3110E-03  3.3211E+07    -416.859      28-  62      956
6z_2Z       -14w_2W          5.1230E-03  2.1590E+07    -401.874      28-  63      957
6z_2Z       -15w_2W          3.7513E-03  1.4582E+07    -390.548      28-  64      958
6z_2Z       -16w_2W          2.8424E-03  1.0164E+07    -381.743      28-  65      959
6z_2Z       -17w_2W          2.2133E-03  7.2753E+06    -374.741      28-  66      960
6z_2Z       -18w_2W          1.7623E-03  5.3271E+06    -369.068      28-  67      961
6z_2Z       -19w_2W          1.4294E-03  3.9780E+06    -364.400      28-  68      962
6z_2Z       -20w_2W          1.1776E-03  3.0219E+06    -360.506      28-  69      963
6z_2Z       -21w_2W          9.8318E-04  2.3307E+06    -357.222      28-  70      964
6z_2Z       -22w_2W          8.3042E-04  1.8221E+06    -354.423      28-  71      965
6z_2Z       -23w_2W          7.0852E-04  1.4419E+06    -352.016      28-  72      966
6z_2Z       -24w_2W          6.0992E-04  1.1536E+06    -349.931      28-  73      967
6z_2Z       -25w_2W          5.2921E-04  9.3214E+05    -348.112      28-  74      968
6z_2Z       -26w_2W          4.6244E-04  7.6004E+05    -346.514      28-  75      969
6z_2Z       -27w_2W          4.0668E-04  6.2488E+05    -345.103      28-  76      970
6z_2Z       -28w_2W          3.5971E-04  5.1769E+05    -343.850      28-  77      971
6z_2Z       -29w_2W          3.1984E-04  4.3192E+05    -342.732      28-  78      972
6z_2Z       -30w_2W          2.8576E-04  3.6271E+05    -341.730      28-  79      973
7s_2Se[1/2] -7p_2Po[1/2]     4.7983E-01  4.0220E+07    8918.158      29-  30      974
7s_2Se[1/2] -7p_2Po[3/2]     9.5967E-01  4.0220E+07    8918.158      29-  31      975
7s_2Se[1/2] -8p_2Po[1/2]     6.0290E-02  1.9982E+08    1418.641      29-  38      976
7s_2Se[1/2] -8p_2Po[3/2]     1.2058E-01  1.9982E+08    1418.641      29-  39      977
7s_2Se[1/2] -9p_2Po[1/2]     2.1584E-02  1.7595E+08     904.568      29-  46      978
7s_2Se[1/2] -9p_2Po[3/2]     4.3168E-02  1.7595E+08     904.568      29-  47      979
7s_2Se[1/2] -10p_2Po         3.2016E-02  1.3728E+08    -720.093      29-  54      980
7s_2Se[1/2] -11w_2W          1.5341E-02  2.2925E+06    -607.363      29-  60      981
7s_2Se[1/2] -12w_2W          9.3858E-03  1.3951E+06    -558.249      29-  61      982
7s_2Se[1/2] -13w_2W          6.2668E-03  8.9672E+05    -525.197      29-  62      983
7s_2Se[1/2] -14w_2W          4.4424E-03  6.0080E+05    -501.632      29-  63      984
7s_2Se[1/2] -15w_2W          3.2894E-03  4.1609E+05    -484.108      29-  64      985
7s_2Se[1/2] -16w_2W          2.5179E-03  2.9617E+05    -470.651      29-  65      986
7s_2Se[1/2] -17w_2W          1.9785E-03  2.1576E+05    -460.053      29-  66      987
7s_2Se[1/2] -18w_2W          1.5880E-03  1.6035E+05    -451.533      29-  67      988
7s_2Se[1/2] -19w_2W          1.2971E-03  1.2127E+05    -444.564      29-  68      989
7s_2Se[1/2] -20w_2W          1.0752E-03  9.3126E+04    -438.783      29-  69      990
7s_2Se[1/2] -21w_2W          9.0263E-04  7.2507E+04    -433.927      29-  70      991
7s_2Se[1/2] -22w_2W          7.6607E-04  5.7151E+04    -429.804      29-  71      992
7s_2Se[1/2] -23w_2W          6.5641E-04  4.5550E+04    -426.270      29-  72      993
7s_2Se[1/2] -24w_2W          5.6721E-04  3.6672E+04    -423.217      29-  73      994
7s_2Se[1/2] -25w_2W          4.9382E-04  2.9797E+04    -420.558      29-  74      995
7s_2Se[1/2] -26w_2W          4.3282E-04  2.4416E+04    -418.228      29-  75      996
7s_2Se[1/2] -27w_2W          3.8167E-04  2.0163E+04    -416.174      29-  76      997
7s_2Se[1/2] -28w_2W          3.3842E-04  1.6770E+04    -414.353      29-  77      998
7s_2Se[1/2] -29w_2W          3.0158E-04  1.4042E+04    -412.731      29-  78      999
7s_2Se[1/2] -30w_2W          2.6998E-04  1.1829E+04    -411.279      29-  79     1000
7p_2Po[1/2] -7d_2De[3/2]     1.2771E+00  8.4918E+07    7080.201      30-  32     1001
7p_2Po[1/2] -8s_2Se[1/2]     3.0275E-01  5.4311E+08    1928.268      30-  37     1002
7p_2Po[1/2] -8d_2De[3/2]     1.1157E-01  1.7496E+08    1458.364      30-  40     1003
7p_2Po[1/2] -9s_2Se          5.5637E-02  3.3059E+08   -1059.512      30-  45     1004
7p_2Po[1/2] -9d_2De[3/2]     4.9121E-02  1.8341E+08     945.090      30-  48     1005
7p_2Po[1/2] -10s_2Se         2.1546E-02  2.2122E+08    -806.017      30-  53     1006
7p_2Po[1/2] -10d_2De[3/2]    2.6397E-02  1.5419E+08     755.629      30-  55     1007
7p_2Po[1/2] -11w_2W          2.4733E-02  3.2099E+06    -651.736      30-  60     1008
7p_2Po[1/2] -12w_2W          1.5052E-02  1.9660E+06    -595.516      30-  61     1009
7p_2Po[1/2] -13w_2W          1.0006E-02  1.2681E+06    -558.053      30-  62     1010
7p_2Po[1/2] -14w_2W          7.0672E-03  8.5132E+05    -531.521      30-  63     1011
7p_2Po[1/2] -15w_2W          5.2174E-03  5.9029E+05    -511.887      30-  64     1012
7p_2Po[1/2] -16w_2W          3.9840E-03  4.2048E+05    -496.866      30-  65     1013
7p_2Po[1/2] -17w_2W          3.1241E-03  3.0645E+05    -485.069      30-  66     1014
7p_2Po[1/2] -18w_2W          2.5031E-03  2.2781E+05    -475.606      30-  67     1015
