 
**************************************************************************************************
 
       Photoionization cross-sections for Mg I
 
>> Data is from the Opacity project
>>   Verner high energy tail included for gnd level
>>   Smoothed with a gausian of width 3000 km/sec
 
          Types of cross sections included:
         -----------------------------------

         2  -  Hydrogenic (n,l)
         3  -  Hydrogenic (n)
        20  -  Opacity project

 [Reference] Photoioization cross-sections for Mg I are from \cite{BKM93_Mg_seq}.

**************************************************************************************************
 
24-May-1996                             !Date
2.1581D+01 2.585D-02
2.2124D+01 2.390D-02
2.3254D+01 2.113D-02
2.3487D+01 2.052D-02
2.3722D+01 1.991D-02
2.6732D+01 1.379D-02
3.0125D+01 9.634D-03
3.3948D+01 6.731D-03
3.8257D+01 4.703D-03
4.3113D+01 3.287D-03
4.8584D+01 2.296D-03
5.4751D+01 1.605D-03
6.1699D+01 1.122D-03
6.9530D+01 7.835D-04
7.8355D+01 5.475D-04
8.8299D+01 3.826D-04
9.9506D+01 2.673D-04
1.1214D+02 1.868D-04
1.1439D+02 1.759D-04

3s5g3Ge                                 !Configuration name
20                                      !Type of cross-section
98                                      !Number of cross-section points
1.0000D+00 2.931D-01
1.0406D+00 2.663D-01
1.0458D+00 2.620D-01
1.0563D+00 2.534D-01
1.1326D+00 2.006D-01
1.1382D+00 1.973D-01
1.1439D+00 1.940D-01
1.1496D+00 1.907D-01
1.2955D+00 1.261D-01
1.4599D+00 8.208D-02
1.6452D+00 5.265D-02
1.7036D+00 4.622D-02
1.7120D+00 4.528D-02
1.8540D+00 3.256D-02
1.8633D+00 3.188D-02
2.0998D+00 1.864D-02
2.3663D+00 1.062D-02
2.6666D+00 6.047D-03
3.0050D+00 3.720D-03
3.3864D+00 2.870D-03
3.4545D+00 2.834D-03
3.8930D+00 3.280D-03
4.3870D+00 5.327D-03
4.9438D+00 1.543D-02
5.0433D+00 1.978D-02
5.1703D+00 2.397D-02
5.3538D+00 1.610D-02
6.0332D+00 1.245D-03
6.0936D+00 1.223D-03
6.8670D+00 1.094D-02
7.1460D+00 1.885D-01
7.2175D+00 2.685D-01
7.3261D+00 1.399D-01
7.6237D+00 1.342D-03
7.8160D+00 5.019D-02
7.8549D+00 1.727D+01
7.8942D+00 8.926D+01
7.9335D+00 3.804D+02
7.9732D+00 1.182D+03
8.0530D+00 5.428D+03
8.0931D+00 7.852D+03
8.1336D+00 8.895D+03
8.1741D+00 7.797D+03
8.2559D+00 2.920D+03
8.2972D+00 1.228D+03
8.5062D+00 4.225D-02
8.5913D+00 5.163D-02
8.7641D+00 6.479D-02
8.9404D+00 9.675D-02
8.9851D+00 1.034D-01
9.1659D+00 6.154D-02
9.7301D+00 2.037D-03
9.9259D+00 3.036D-03
1.0126D+01 3.798D-03
1.0537D+01 1.930D-03
1.0965D+01 1.727D-04
1.1525D+01 2.581D-03
1.2113D+01 4.904D-03
1.2923D+01 2.143D-03
1.3249D+01 1.024D-03
1.3381D+01 1.151D-03
1.3583D+01 6.964D-04
1.3856D+01 1.336D-04
1.4709D+01 1.273D-03
1.4930D+01 1.499D-03
1.5080D+01 1.367D-03
1.5306D+01 1.235D-03
1.5770D+01 8.215D-04
1.6658D+01 1.520D-04
1.6825D+01 1.669D-04
1.6994D+01 1.842D-04
1.7078D+01 1.834D-04
1.8220D+01 3.319D-02
1.8311D+01 3.857D-02
1.8587D+01 1.859D-02
1.9342D+01 9.663D-04
1.9535D+01 7.541D-04
2.0228D+01 3.262D-04
2.0533D+01 4.969D-04
2.0635D+01 5.448D-04
2.0841D+01 4.982D-04
2.0946D+01 4.635D-04
2.1367D+01 6.703D-04
2.1688D+01 7.839D-04
2.2124D+01 6.652D-04
2.4932D+01 4.010D-04
2.8097D+01 2.802D-04
3.1663D+01 1.958D-04
3.5681D+01 1.368D-04
4.0210D+01 9.561D-05
4.5313D+01 6.681D-05
5.1064D+01 4.668D-05
5.7545D+01 3.262D-05
6.4849D+01 2.279D-05
7.3079D+01 1.593D-05
8.2354D+01 1.113D-05
9.2807D+01 7.776D-06
1.0459D+02 5.432D-06

3s5g1Ge                                 !Configuration name
20                                      !Type of cross-section
108                                     !Number of cross-section points
1.0000D+00 2.994D-01
1.0510D+00 2.562D-01
1.0563D+00 2.519D-01
1.1326D+00 1.991D-01
1.1382D+00 1.959D-01
1.1439D+00 1.925D-01
1.1496D+00 1.892D-01
1.2955D+00 1.250D-01
1.4599D+00 8.110D-02
1.6452D+00 5.144D-02
1.7816D+00 3.775D-02
1.7905D+00 3.695D-02
1.9293D+00 2.677D-02
1.9390D+00 2.619D-02
2.1851D+00 1.496D-02
2.4624D+00 8.271D-03
2.7749D+00 4.612D-03
3.1271D+00 2.779D-03
3.5240D+00 2.114D-03
3.6309D+00 2.060D-03
4.0511D+00 2.218D-03
4.0713D+00 2.235D-03
4.1532D+00 2.305D-03
4.1948D+00 2.341D-03
4.5653D+00 2.748D-03
4.5880D+00 2.778D-03
4.7983D+00 3.058D-03
4.8464D+00 3.121D-03
4.8948D+00 3.186D-03
4.9438D+00 3.251D-03
4.9684D+00 3.284D-03
5.0433D+00 3.383D-03
5.0937D+00 3.450D-03
5.1703D+00 3.552D-03
5.8265D+00 5.572D-03
6.4688D+00 1.321D-01
6.5335D+00 1.583D-01
6.6317D+00 1.071D-01
7.1104D+00 1.376D-02
7.5108D+00 3.577D-02
7.5860D+00 4.522D-02
7.7000D+00 2.752D-02
7.7771D+00 1.834D-02
7.8160D+00 2.499D-02
7.8549D+00 4.100D+00
7.8942D+00 2.115D+01
7.9335D+00 9.016D+01
7.9732D+00 2.805D+02
8.0530D+00 1.288D+03
8.0931D+00 1.861D+03
8.1336D+00 2.107D+03
8.1741D+00 1.844D+03
8.2559D+00 6.916D+02
8.2972D+00 2.913D+02
8.7207D+00 1.052D-02
8.8961D+00 6.142D-02
9.0299D+00 9.850D-02
9.1659D+00 6.225D-02
9.7301D+00 2.260D-03
9.9259D+00 3.145D-03
1.0126D+01 3.861D-03
1.0537D+01 1.944D-03
1.0965D+01 1.802D-04
1.1525D+01 2.591D-03
1.2173D+01 4.954D-03
1.2923D+01 2.379D-03
1.3718D+01 1.208D-04
1.4636D+01 1.167D-03
1.4930D+01 1.480D-03
1.5080D+01 1.376D-03
1.5231D+01 1.280D-03
1.5383D+01 1.298D-03
1.5692D+01 9.676D-04
1.6825D+01 9.458D-05
1.7249D+01 3.650D-04
1.7422D+01 4.871D-04
1.7596D+01 4.656D-04
1.8220D+01 2.144D-02
1.8403D+01 3.005D-02
1.8587D+01 1.677D-02
1.9246D+01 1.186D-03
1.9535D+01 7.233D-04
2.0228D+01 2.536D-04
2.0533D+01 4.250D-04
2.0841D+01 5.792D-04
2.1050D+01 5.342D-04
2.1155D+01 5.215D-04
2.1367D+01 5.674D-04
2.1688D+01 6.116D-04
2.1905D+01 6.011D-04
2.2124D+01 5.944D-04
2.3487D+01 4.123D-04
2.3722D+01 3.740D-04
2.3840D+01 3.547D-04
2.6866D+01 1.667D-04
3.0276D+01 1.165D-04
3.4118D+01 8.140D-05
3.8449D+01 5.687D-05
4.3328D+01 3.974D-05
4.8827D+01 2.777D-05
5.5025D+01 1.940D-05
6.2008D+01 1.356D-05
6.9878D+01 9.473D-06
7.8747D+01 6.620D-06
8.8741D+01 4.626D-06
1.0000D+02 3.232D-06
1.1270D+02 2.259D-06
1.1554D+02 2.095D-06

3p23Pe                                  !Configuration name
20                                      !Type of cross-section
321                                     !Number of cross-section points
1.0000D+00 1.106D-03
1.0100D+00 1.119D-03
1.0151D+00 1.126D-03
1.0201D+00 1.133D-03
1.0252D+00 1.139D-03
1.0303D+00 1.146D-03
1.0355D+00 1.153D-03
1.0406D+00 1.160D-03
1.0458D+00 1.167D-03
1.0510D+00 1.174D-03
1.0563D+00 1.181D-03
1.0616D+00 1.188D-03
1.0669D+00 1.195D-03
1.0722D+00 1.202D-03
1.0776D+00 1.209D-03
1.0883D+00 1.223D-03
1.1047D+00 1.245D-03
1.1102D+00 1.253D-03
1.1158D+00 1.260D-03
1.1439D+00 1.297D-03
1.1611D+00 1.320D-03
1.1669D+00 1.328D-03
1.1727D+00 1.336D-03
1.2637D+00 1.480D-03
1.2699D+00 1.491D-03
1.3348D+00 1.605D-03
1.3481D+00 1.629D-03
1.3616D+00 1.653D-03
1.3821D+00 1.689D-03
1.3890D+00 1.701D-03
1.3960D+00 1.713D-03
1.4029D+00 1.725D-03
1.4099D+00 1.738D-03
1.4169D+00 1.750D-03
1.4240D+00 1.763D-03
1.4527D+00 1.813D-03
1.4599D+00 1.826D-03
1.4672D+00 1.839D-03
1.4745D+00 1.851D-03
1.4819D+00 1.864D-03
1.4893D+00 1.877D-03
1.5117D+00 1.917D-03
1.5421D+00 1.971D-03
1.6783D+00 2.265D-03
1.6867D+00 2.286D-03
1.7640D+00 2.481D-03
1.7728D+00 2.503D-03
1.7905D+00 2.548D-03
1.7994D+00 2.570D-03
1.8084D+00 2.593D-03
1.8174D+00 2.616D-03
1.8448D+00 2.685D-03
1.8633D+00 2.731D-03
1.8726D+00 2.755D-03
1.9008D+00 2.826D-03
2.0686D+00 3.346D-03
2.0790D+00 3.383D-03
2.1208D+00 3.534D-03
2.1527D+00 3.649D-03
2.3428D+00 4.479D-03
2.3545D+00 4.538D-03
2.3780D+00 4.656D-03
2.3899D+00 4.716D-03
2.6010D+00 6.018D-03
2.6270D+00 6.206D-03
2.8307D+00 8.016D-03
2.8448D+00 8.166D-03
3.2704D+00 1.519D-02
3.7596D+00 3.785D-02
4.3219D+00 1.909D-01
4.4530D+00 3.336D-01
4.5201D+00 4.669D-01
4.6110D+00 7.996D-01
4.6571D+00 1.107D+00
4.7037D+00 1.621D+00
4.7508D+00 2.602D+00
4.7744D+00 3.508D+00
4.7983D+00 5.085D+00
4.8222D+00 8.275D+00
4.8464D+00 1.484D+01
4.8705D+00 2.857D+01
4.8948D+00 5.312D+01
4.9438D+00 1.383D+02
4.9684D+00 1.811D+02
4.9933D+00 2.043D+02
5.0182D+00 1.948D+02
5.0684D+00 1.101D+02
5.1191D+00 3.642D+01
5.1447D+00 1.919D+01
5.1703D+00 1.103D+01
5.1962D+00 7.085D+00
5.2221D+00 5.186D+00
5.2482D+00 4.085D+00
5.2743D+00 3.380D+00
5.3007D+00 2.874D+00
5.3804D+00 1.984D+00
5.4614D+00 1.532D+00
5.5436D+00 1.273D+00
5.5990D+00 1.157D+00
5.6551D+00 1.075D+00
5.7402D+00 1.002D+00
5.7977D+00 9.791D-01
5.8265D+00 9.739D-01
5.8557D+00 9.732D-01
5.8848D+00 9.773D-01
5.9437D+00 9.978D-01
6.0032D+00 1.034D+00
6.0936D+00 1.131D+00
6.1852D+00 1.301D+00
6.2784D+00 1.593D+00
6.3728D+00 2.112D+00
6.4688D+00 3.143D+00
6.5335D+00 4.577D+00
6.5660D+00 5.927D+00
6.5989D+00 8.351D+00
6.6317D+00 1.376D+01
6.6649D+00 2.624D+01
6.6981D+00 5.503D+01
6.7990D+00 2.727D+02
6.8328D+00 3.216D+02
6.8670D+00 3.112D+02
6.9357D+00 1.585D+02
6.9703D+00 8.755D+01
7.0051D+00 4.224D+01
7.0400D+00 2.017D+01
7.0752D+00 1.012D+01
7.1104D+00 6.056D+00
7.1460D+00 4.109D+00
7.1816D+00 3.097D+00
7.2175D+00 2.448D+00
7.2535D+00 2.013D+00
7.2898D+00 1.695D+00
7.3627D+00 1.294D+00
7.4364D+00 1.089D+00
7.4734D+00 1.051D+00
7.5108D+00 1.098D+00
7.5482D+00 1.400D+00
7.5860D+00 2.444D+00
7.6237D+00 5.483D+00
7.7385D+00 3.290D+01
7.7771D+00 3.872D+01
7.8160D+00 3.629D+01
7.8942D+00 1.565D+01
7.9335D+00 7.442D+00
7.9732D+00 2.827D+00
8.0129D+00 9.829D-01
8.0530D+00 3.546D-01
8.0931D+00 2.860D-01
8.1336D+00 6.043D-01
8.1741D+00 2.068D+00
8.2150D+00 6.409D+00
8.2559D+00 1.683D+01
8.3385D+00 5.518D+01
8.3802D+00 6.962D+01
8.4219D+00 6.835D+01
8.5062D+00 3.301D+01
8.5488D+00 1.647D+01
8.5913D+00 7.600D+00
8.6343D+00 4.740D+00
8.6773D+00 6.257D+00
8.7207D+00 9.969D+00
8.7641D+00 1.365D+01
8.8080D+00 1.512D+01
8.8518D+00 1.352D+01
8.8961D+00 1.092D+01
8.9404D+00 1.058D+01
8.9851D+00 1.417D+01
9.0299D+00 2.050D+01
9.0751D+00 2.551D+01
9.1202D+00 2.549D+01
9.2115D+00 1.535D+01
9.2576D+00 1.155D+01
9.3037D+00 1.061D+01
9.3502D+00 1.150D+01
9.3968D+00 1.328D+01
9.4438D+00 1.480D+01
9.4908D+00 1.499D+01
9.5858D+00 1.242D+01
9.6337D+00 1.166D+01
9.6817D+00 1.169D+01
9.7301D+00 1.186D+01
9.7786D+00 1.182D+01
9.8275D+00 1.170D+01
9.8764D+00 1.180D+01
9.9259D+00 1.244D+01
9.9753D+00 1.409D+01
1.0126D+01 2.535D+01
1.0176D+01 2.895D+01
1.0227D+01 3.128D+01
1.0278D+01 3.228D+01
1.0329D+01 3.248D+01
1.0802D+01 2.861D+01
1.0910D+01 2.766D+01
1.1020D+01 2.671D+01
1.1933D+01 2.009D+01
1.2053D+01 1.936D+01
1.2113D+01 1.898D+01
1.2173D+01 1.861D+01
1.2795D+01 1.520D+01
1.3381D+01 1.301D+01
1.3515D+01 1.270D+01
1.3583D+01 1.263D+01
1.3650D+01 1.259D+01
1.3718D+01 1.250D+01
1.3787D+01 1.222D+01
1.3994D+01 9.929D+00
1.4064D+01 9.238D+00
1.4134D+01 8.855D+00
1.4205D+01 8.693D+00
1.4347D+01 8.601D+00
1.5005D+01 7.469D+00
1.5155D+01 6.788D+00
1.5383D+01 4.837D+00
1.5460D+01 4.292D+00
1.5537D+01 4.011D+00
1.5614D+01 4.004D+00
1.5692D+01 4.102D+00
1.5770D+01 4.148D+00
1.5849D+01 4.103D+00
1.5928D+01 4.032D+00
1.6008D+01 4.010D+00
1.6088D+01 4.051D+00
1.6168D+01 4.118D+00
1.6330D+01 4.220D+00
1.6411D+01 4.246D+00
1.6493D+01 4.258D+00
1.6576D+01 4.247D+00
1.6658D+01 4.197D+00
1.6909D+01 3.807D+00
1.7078D+01 3.569D+00
1.7249D+01 3.323D+00
1.7335D+01 3.191D+00
1.7422D+01 3.106D+00
1.7509D+01 3.087D+00
1.7596D+01 3.105D+00
1.7684D+01 3.102D+00
1.7772D+01 3.045D+00
1.7861D+01 2.954D+00
1.8040D+01 2.796D+00
1.8587D+01 2.506D+00
1.8866D+01 2.351D+00
1.9150D+01 2.074D+00
1.9535D+01 1.743D+00
1.9633D+01 1.712D+00
1.9829D+01 1.686D+00
2.0028D+01 1.643D+00
2.0430D+01 1.453D+00
2.0635D+01 1.371D+00
2.0841D+01 1.320D+00
2.1050D+01 1.259D+00
2.1688D+01 1.102D+00
2.2124D+01 1.044D+00
2.2235D+01 1.028D+00
2.2569D+01 9.200D-01
2.2909D+01 8.134D-01
2.3023D+01 7.974D-01
2.3370D+01 7.725D-01
2.3487D+01 7.622D-01
2.3840D+01 7.035D-01
2.3959D+01 6.863D-01
2.4079D+01 6.750D-01
2.4320D+01 6.610D-01
2.4563D+01 6.455D-01
2.4932D+01 6.243D-01
2.5434D+01 5.960D-01
2.5688D+01 5.814D-01
2.6866D+01 5.107D-01
2.7000D+01 5.026D-01
2.7270D+01 4.862D-01
2.9531D+01 3.782D-01
2.9827D+01 3.667D-01
3.2461D+01 2.964D-01
3.2623D+01 2.935D-01
3.4978D+01 2.648D-01
3.5153D+01 2.635D-01
3.8257D+01 2.524D-01
3.9812D+01 2.511D-01
4.0011D+01 2.509D-01
4.0210D+01 2.508D-01
4.0411D+01 2.506D-01
4.0816D+01 2.503D-01
4.1019D+01 2.501D-01
4.1224D+01 2.499D-01
4.1429D+01 2.497D-01
4.1844D+01 2.494D-01
4.2053D+01 2.492D-01
4.2474D+01 2.489D-01
4.2685D+01 2.487D-01
4.2899D+01 2.485D-01
4.3113D+01 2.483D-01
4.3762D+01 2.478D-01
4.3980D+01 2.476D-01
4.4200D+01 2.474D-01
4.4642D+01 2.470D-01
4.4864D+01 2.469D-01
4.5089D+01 2.467D-01
4.5313D+01 2.465D-01
4.5540D+01 2.463D-01
4.5767D+01 2.461D-01
4.6225D+01 2.457D-01
4.6456D+01 2.455D-01
4.6921D+01 2.451D-01
4.7390D+01 2.447D-01
4.8103D+01 2.441D-01
4.8344D+01 2.439D-01
5.2613D+01 2.419D-01
5.4208D+01 2.415D-01
5.4479D+01 2.414D-01
5.5298D+01 2.412D-01
5.5852D+01 2.411D-01
5.9587D+01 2.246D-01
6.8500D+01 1.478D-01
7.8747D+01 9.731D-02
9.0526D+01 6.405D-02
1.0407D+02 4.216D-02
1.1963D+02 2.775D-02
1.3753D+02 1.826D-02
1.5810D+02 1.202D-02
1.8175D+02 7.914D-03
2.0894D+02 5.209D-03
2.2739D+02 4.040D-03

3s7s3Se                                 !Configuration name
20                                      !Type of cross-section
132                                     !Number of cross-section points
1.0000D+00 6.099D+00
1.0050D+00 6.081D+00
1.0406D+00 5.521D+00
1.0458D+00 5.429D+00
1.0563D+00 5.244D+00
1.0616D+00 5.151D+00
1.0669D+00 5.057D+00
1.1611D+00 3.721D+00
1.1669D+00 3.653D+00
1.2574D+00 2.767D+00
1.2637D+00 2.717D+00
1.3616D+00 2.045D+00
1.3684D+00 2.006D+00
1.5575D+00 1.207D+00
1.7728D+00 7.107D-01
2.0178D+00 4.113D-01
2.1527D+00 3.156D-01
2.1634D+00 3.090D-01
2.4624D+00 1.754D-01
2.8027D+00 1.021D-01
2.8448D+00 9.638D-02
2.8591D+00 9.446D-02
3.2542D+00 5.600D-02
3.3362D+00 5.109D-02
3.3528D+00 5.010D-02
3.6489D+00 3.584D-02
3.6672D+00 3.510D-02
3.9515D+00 2.534D-02
4.0110D+00 2.359D-02
4.0511D+00 2.242D-02
4.1120D+00 2.063D-02
4.3870D+00 1.332D-02
4.4089D+00 1.277D-02
4.4309D+00 1.222D-02
4.4976D+00 1.055D-02
4.5426D+00 9.421D-03
4.7744D+00 3.470D-03
4.8464D+00 2.298D-03
4.9933D+00 8.758D-02
5.0433D+00 1.052D-01
5.0937D+00 6.579D-02
5.7977D+00 6.738D-05
5.8265D+00 6.700D-05
6.5989D+00 2.038D-02
6.7990D+00 1.939D-01
6.8670D+00 2.696D-01
6.9703D+00 9.926D-02
7.1104D+00 7.345D-03
7.7385D+00 7.544D-02
7.8160D+00 8.605D-02
7.8942D+00 7.023D-02
7.9732D+00 6.315D-02
8.2972D+00 1.254D-01
8.4219D+00 1.535D-01
8.9404D+00 7.330D-01
8.9851D+00 1.052D+00
9.0299D+00 2.845D+00
9.0751D+00 9.355D+00
9.1202D+00 3.518D+01
9.1659D+00 1.098D+02
9.2115D+00 2.831D+02
9.3037D+00 8.723D+02
9.3502D+00 1.060D+03
9.3968D+00 9.985D+02
9.4908D+00 4.362D+02
9.5383D+00 2.008D+02
1.0227D+01 5.964D-02
1.0329D+01 8.021D-02
1.0433D+01 9.272D-02
1.0589D+01 7.702D-02
1.1993D+01 1.825D-02
1.3381D+01 9.324D-03
1.3856D+01 4.354D-02
1.3994D+01 6.085D-02
1.4205D+01 2.995D-02
1.6168D+01 2.896D-03
1.6493D+01 2.815D-03
1.6825D+01 3.840D-03
1.6994D+01 4.456D-03
1.7164D+01 4.083D-03
1.7596D+01 3.453D-03
1.7861D+01 3.649D-03
1.7950D+01 3.702D-03
1.8220D+01 3.489D-03
1.8679D+01 3.317D-03
1.8773D+01 3.321D-03
1.8866D+01 3.295D-03
1.9055D+01 3.457D-03
1.9150D+01 3.491D-03
1.9438D+01 2.233D-03
1.9633D+01 1.636D-03
1.9829D+01 2.384D-03
2.0228D+01 3.122D-03
2.0841D+01 4.806D-02
2.1050D+01 7.396D-02
2.1367D+01 4.335D-02
2.2015D+01 6.116D-03
2.2235D+01 8.384D-03
2.2346D+01 9.332D-03
2.2682D+01 6.126D-03
2.3139D+01 2.255D-03
2.3604D+01 5.207D-03
2.3840D+01 6.312D-03
2.4079D+01 5.558D-03
2.4199D+01 5.340D-03
2.4441D+01 5.445D-03
2.4563D+01 5.480D-03
2.4932D+01 4.893D-03
2.5182D+01 4.566D-03
2.5561D+01 5.509D-03
2.6600D+01 6.991D-03
2.7958D+01 8.275D-03
2.8097D+01 8.407D-03
2.8378D+01 8.672D-03
2.8662D+01 8.941D-03
2.9094D+01 9.349D-03
2.9827D+01 1.004D-02
2.9976D+01 1.018D-02
3.1039D+01 1.097D-02
3.1980D+01 1.030D-02
3.6219D+01 7.091D-03
4.1224D+01 4.809D-03
4.6921D+01 3.261D-03
5.3405D+01 2.212D-03
6.0785D+01 1.500D-03
6.9186D+01 1.017D-03
7.8747D+01 6.899D-04
8.9629D+01 4.679D-04
1.0202D+02 3.173D-04
1.1611D+02 2.152D-04
1.3216D+02 1.459D-04
1.4527D+02 1.098D-04

3s6d1De                                 !Configuration name
20                                      !Type of cross-section
249                                     !Number of cross-section points
1.0000D+00 1.595D+01
1.0201D+00 1.578D+01
1.0303D+00 1.570D+01
1.1047D+00 1.508D+01
1.1102D+00 1.503D+01
1.1158D+00 1.499D+01
1.1269D+00 1.490D+01
1.1382D+00 1.480D+01
1.1553D+00 1.466D+01
1.1611D+00 1.461D+01
1.1786D+00 1.447D+01
1.1844D+00 1.442D+01
1.1904D+00 1.437D+01
1.1963D+00 1.432D+01
1.2023D+00 1.427D+01
1.2083D+00 1.422D+01
1.2204D+00 1.412D+01
1.2265D+00 1.407D+01
1.2326D+00 1.402D+01
1.2449D+00 1.391D+01
1.2511D+00 1.386D+01
1.2574D+00 1.381D+01
1.2637D+00 1.376D+01
1.2763D+00 1.365D+01
1.2827D+00 1.360D+01
1.2891D+00 1.355D+01
1.2955D+00 1.349D+01
1.3020D+00 1.344D+01
1.3085D+00 1.339D+01
1.3150D+00 1.333D+01
1.3282D+00 1.322D+01
1.3414D+00 1.311D+01
1.3549D+00 1.300D+01
1.3752D+00 1.283D+01
1.3821D+00 1.277D+01
1.5042D+00 1.195D+01
1.5575D+00 1.165D+01
1.5653D+00 1.161D+01
1.5731D+00 1.156D+01
1.5889D+00 1.147D+01
1.6048D+00 1.138D+01
1.6208D+00 1.129D+01
1.6289D+00 1.125D+01
1.6370D+00 1.120D+01
1.6534D+00 1.111D+01
1.6617D+00 1.106D+01
1.6783D+00 1.097D+01
1.6867D+00 1.092D+01
1.7036D+00 1.082D+01
1.7120D+00 1.077D+01
1.7206D+00 1.073D+01
1.7378D+00 1.063D+01
1.7640D+00 1.048D+01
1.7728D+00 1.043D+01
1.7816D+00 1.038D+01
1.7994D+00 1.028D+01
1.8174D+00 1.018D+01
1.8265D+00 1.012D+01
1.8356D+00 1.007D+01
1.8448D+00 1.002D+01
1.9198D+00 9.596D+00
1.9293D+00 9.542D+00
1.9486D+00 9.432D+00
2.1208D+00 8.646D+00
2.2179D+00 8.288D+00
2.2513D+00 8.164D+00
2.2625D+00 8.123D+00
2.2739D+00 8.081D+00
2.2852D+00 8.040D+00
2.2966D+00 7.997D+00
2.3081D+00 7.955D+00
2.3311D+00 7.870D+00
2.3428D+00 7.827D+00
2.3545D+00 7.784D+00
2.3780D+00 7.697D+00
2.3899D+00 7.653D+00
2.4018D+00 7.609D+00
2.4139D+00 7.565D+00
2.4259D+00 7.521D+00
2.4501D+00 7.431D+00
2.4624D+00 7.386D+00
2.4870D+00 7.295D+00
2.5119D+00 7.203D+00
2.5371D+00 7.110D+00
2.5625D+00 7.017D+00
2.6533D+00 6.701D+00
2.7749D+00 6.421D+00
2.8877D+00 6.174D+00
2.9021D+00 6.143D+00
2.9166D+00 6.111D+00
2.9311D+00 6.079D+00
2.9458D+00 6.047D+00
2.9752D+00 5.982D+00
3.0050D+00 5.917D+00
3.0351D+00 5.851D+00
3.0502D+00 5.818D+00
3.0961D+00 5.718D+00
3.1271D+00 5.650D+00
3.1584D+00 5.581D+00
3.1900D+00 5.512D+00
3.2219D+00 5.442D+00
3.2380D+00 5.407D+00
3.3695D+00 5.140D+00
3.5240D+00 4.958D+00
3.6672D+00 4.798D+00
3.6854D+00 4.777D+00
3.9123D+00 4.523D+00
3.9319D+00 4.501D+00
4.0110D+00 4.413D+00
4.1740D+00 4.246D+00
4.3652D+00 4.174D+00
4.5653D+00 4.109D+00
4.5880D+00 4.102D+00
4.7037D+00 4.064D+00
4.7508D+00 4.049D+00
4.7744D+00 4.041D+00
4.9684D+00 3.985D+00
5.2221D+00 3.961D+00
5.3538D+00 3.947D+00
5.3804D+00 3.941D+00
5.4073D+00 3.929D+00
5.6551D+00 3.604D+00
5.8265D+00 3.363D+00
5.8557D+00 3.338D+00
5.8848D+00 3.324D+00
5.9143D+00 3.317D+00
5.9437D+00 3.316D+00
6.0633D+00 3.331D+00
6.1240D+00 3.341D+00
6.1546D+00 3.348D+00
6.2162D+00 3.375D+00
6.5660D+00 3.792D+00
6.7316D+00 4.139D+00
6.9357D+00 4.821D+00
7.0752D+00 5.641D+00
7.1816D+00 6.658D+00
7.2898D+00 8.462D+00
7.3627D+00 1.061D+01
7.4364D+00 1.428D+01
7.5482D+00 2.413D+01
7.5860D+00 2.715D+01
7.6237D+00 2.778D+01
7.6619D+00 2.526D+01
7.7385D+00 1.374D+01
7.7771D+00 8.413D+00
7.8160D+00 4.650D+00
7.8549D+00 2.488D+00
7.8942D+00 1.325D+00
7.9335D+00 8.044D-01
8.0129D+00 5.801D-01
8.1336D+00 8.963D-01
8.2559D+00 1.243D+00
8.3385D+00 1.501D+00
8.4641D+00 2.214D+00
8.5488D+00 3.019D+00
8.6343D+00 4.343D+00
8.6773D+00 5.437D+00
8.7207D+00 7.122D+00
8.7641D+00 9.935D+00
8.8961D+00 2.803D+01
8.9404D+00 3.319D+01
8.9851D+00 3.372D+01
9.0299D+00 2.856D+01
9.0751D+00 2.031D+01
9.1659D+00 6.638D+00
9.2115D+00 4.027D+00
9.2576D+00 3.952D+00
9.3037D+00 7.015D+00
9.3502D+00 1.545D+01
9.3968D+00 3.621D+01
9.4438D+00 7.737D+01
9.5383D+00 2.266D+02
9.5858D+00 2.918D+02
9.6337D+00 3.134D+02
9.6817D+00 2.823D+02
9.7301D+00 2.253D+02
9.7786D+00 1.757D+02
9.8275D+00 1.518D+02
9.8764D+00 1.511D+02
9.9259D+00 1.519D+02
9.9753D+00 1.363D+02
1.0075D+01 7.155D+01
1.0126D+01 4.617D+01
1.0176D+01 3.125D+01
1.0227D+01 2.175D+01
1.0537D+01 2.489D+00
1.0642D+01 3.029D+00
1.0695D+01 3.192D+00
1.0856D+01 2.703D+00
1.2295D+01 7.508D-01
1.3925D+01 5.156D-01
1.4064D+01 5.061D-01
1.4134D+01 5.013D-01
1.4205D+01 4.965D-01
1.4276D+01 4.917D-01
1.5231D+01 4.434D-01
1.6088D+01 2.782D-01
1.6493D+01 1.521D-01
1.6741D+01 1.780D-01
1.7078D+01 2.046D-01
1.7249D+01 2.026D-01
1.7422D+01 2.012D-01
1.7596D+01 2.025D-01
1.8220D+01 1.607D-01
1.8494D+01 1.420D-01
1.8679D+01 1.432D-01
1.8773D+01 1.433D-01
1.9150D+01 1.323D-01
1.9438D+01 1.196D-01
1.9633D+01 1.077D-01
1.9928D+01 9.604D-02
2.0228D+01 6.369D-02
2.0430D+01 4.204D-02
2.0738D+01 7.266D-02
2.1050D+01 8.964D-02
2.1261D+01 8.825D-02
2.1797D+01 1.279D-01
2.2015D+01 1.494D-01
2.2346D+01 1.028D-01
2.2909D+01 6.229D-02
2.3023D+01 6.362D-02
2.3139D+01 6.453D-02
2.3487D+01 6.076D-02
2.4441D+01 5.368D-02
2.4932D+01 4.933D-02
