 
******************************************************************************
 
       Energy levels and statistical weights for O I
 
>> Data is from the Opacity Project
>>   Maximum energy included = Ionization energy =>   110063.
>>   Created by user heather
>> Data is from NIST
>>   Maximum energy included = Ionization energy =>   109837.
>>   Created by user heather
>>   Packed according to J states by pack.f
>> Data from the Opacity Project rewritten with NIST energies
>>   48 energies from NIST included
>>   Energies from NIST: denoted by positive position number
>>   21 energies from the Opacity Project scaled by  0.9936: denoted by negative position number
>>   Oscillator strengths scaled to conserve (g*f)/(h*nu)
 
  Config           Statistical   Energy   Ionization  Frequency  Wavelength
                     Weight      (cm^-1)  Energy(eV)  (Hz 10^15) (Angstroms)
******************************************************************************
 
 6-Oct-1999                             !Date
69                                      !Number of energy levels
109759.05                               !Ionization energy
1.0                                     !Screened nuclear charge
418                                     !Number of transitions
 
2s2_2p3(4So)3d_5Do-2s2_2p3(4So)10p_5Pe     2.8568D-05   3.9258D+03    8994.446    10-  62      95
2s2_2p3(4So)3d_5Do-2s2_2p3(4So)10f_5Fe     6.5365D-03   3.9853D+05    8840.002    10-  67      96
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)4p_3Pe      1.8218D-01   9.7366D+05   45608.474    11-  13      97
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)4f_3Fe      1.0270D+00   1.4694D+07   18248.618    11-  21      98
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)5p_3Pe      3.9685D-03   1.7967D+05   15670.189    11-  23      99
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)5f_3Fe      1.6029D-01   4.8309D+06   12573.479    11-  29     100
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)6p_3Pe      1.0583D-03   8.3481D+04   11871.472    11-  31     101
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)6f_3Fe      5.5292D-02   2.2769D+06   10756.476    11-  37     102
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)7p_3Pe      4.5491D-04   4.6335D+04   10447.370    11-  39     103
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)7f_3Fe      2.6308D-02   1.2803D+06    9894.455    11-  45     104
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)8p_3Pe      2.4322D-04   2.8571D+04    9728.277    11-  47     105
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)8f_3Fe      1.4821D-02   7.9694D+05    9413.081    11-  51     106
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)9p_3Pe      1.4685D-04   1.8856D+04    9304.657    11-  55     107
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)9f_3Fe      9.2951D-03   5.3440D+05    9103.467    11-  59     108
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)10p_3Pe     9.6316D-05   1.3127D+04    9031.477    11-  63     109
2s2_2p3(4So)3d_3Do-2s2_2p3(4So)10f_3Fe     6.2703D-03   3.7774D+05    8893.247    11-  68     110
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)5s_5So      2.9982D-01   5.4815D+06   33083.739    12-  15     111
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)4d_5Do      1.1300D+00   6.4327D+06   26514.663    12-  18     112
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)6s_5So      2.8322D-02   1.9898D+06   16876.948    12-  24     113
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)5d_5Do      1.2217D-01   1.9354D+06   15894.916    12-  26     114
