 Collision strengths (Omega[i,k]) for OSIX. The collisional excitation rate
 is defined by

           C(i,k)=8.63D-08 OMEGA(i,k) EXP(-U0) / Gi /sqrt(T_4).

 We also use the same definition for the ionization collision strength.
 For ionization of low lying levels we expect OMEGA(i,i) to be propotional to T.
 T is units of 10^4 K.

 [Reference] Collision strengths for O\,{\sc vi} for $n < 6$ are from \citep{LB11_Li_like}.

**************************************************************************************************************************
**************************************************************************************************************************

196                             !Number of transitions
13                              !Number of T values OMEGA tabulated at
1.0                             !Scaling factor for OMEGA (non-FILE values).
0.01                            !Value for OMEGA if f=0

3s_2Se[1/2]-5s_2Se[1/2]        2.830E-01  2.240E-01  1.950E-01  1.780E-01  1.710E-01  1.730E-01  1.790E-01  1.870E-01  1.930E-01  1.970E-01  2.000E-01  2.010E-01  2.010E-01
3s_2Se[1/2]-5p_2Po[1/2]        7.070E-02  5.690E-02  5.130E-02  4.810E-02  4.700E-02  4.920E-02  5.620E-02  7.580E-02  9.940E-02  1.300E-01  1.780E-01  2.200E-01  2.650E-01
3s_2Se[1/2]-5p_2Po[3/2]        1.250E-01  1.070E-01  9.880E-02  9.430E-02  9.300E-02  9.810E-02  1.130E-01  1.520E-01  1.990E-01  2.590E-01  3.550E-01  4.390E-01  5.310E-01
3s_2Se[1/2]-5d_2De[3/2]        8.660E-02  8.710E-02  8.800E-02  8.970E-02  9.320E-02  9.730E-02  1.030E-01  1.140E-01  1.220E-01  1.300E-01  1.370E-01  1.390E-01  1.390E-01
3s_2Se[1/2]-5d_2De[5/2]        1.320E-01  1.320E-01  1.330E-01  1.350E-01  1.400E-01  1.460E-01  1.560E-01  1.720E-01  1.850E-01  1.960E-01  2.060E-01  2.090E-01  2.090E-01
3s_2Se[1/2]-5z_2Z              4.429E-01  4.462E-01  4.426E-01  4.330E-01  4.064E-01  3.799E-01  3.544E-01  3.315E-01  3.217E-01  3.165E-01  3.110E-01  3.078E-01  3.057E-01
3p_2Po[1/2]-3p_2Po[3/2]        6.030E+00  4.400E+00  3.490E+00  2.940E+00  2.490E+00  2.220E+00  2.020E+00  1.860E+00  1.790E+00  1.740E+00  1.700E+00  1.670E+00  1.650E+00
3p_2Po[1/2]-3d_2De[3/2]        1.950E+01  1.980E+01  2.030E+01  2.140E+01  2.390E+01  2.670E+01  3.020E+01  3.550E+01  3.980E+01  4.400E+01  4.920E+01  5.300E+01  5.660E+01
3p_2Po[1/2]-3d_2De[5/2]        1.920E+00  1.600E+00  1.280E+00  1.110E+00  9.200E-01  7.230E-01  5.470E-01  4.010E-01  3.480E-01  3.230E-01  3.120E-01  3.100E-01  3.100E-01
3p_2Po[1/2]-4s_2Se[1/2]        9.280E-01  6.940E-01  4.950E-01  3.500E-01  2.420E-01  2.160E-01  2.330E-01  3.200E-01  4.300E-01  5.700E-01  7.870E-01  9.680E-01  1.160E+00
